Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
4097,5054,SERPINE1,0,39,
6147,7514,XPO1,0,1256,
4859,5970,RELA,0,419,
6153,7520,XRCC5,0,233,
6160,7529,YWHAB,0,398,
20,25,ABL1,0,389,
6165,7534,YWHAZ,0,662,
537,648,BMI1,0,399,
1066,1281,COL3A1,1,18,20.0
15920,22948,CCT5,0,173,
53,60,ACTB,0,466,
16444,23512,SUZ12,0,338,
3134,3827,KNG1,0,46,
8768,10856,RUVBL2,0,367,
14915,54433,GAR1,0,80,
3141,3837,KPNB1,0,340,
7752,9669,EIF5B,0,54,
591,710,SERPING1,0,15,
593,712,C1QA,0,30,
596,715,C1R,1,13,1.0
597,716,C1S,1,10,1.0
599,718,C3,0,49,
13400,51602,NOP58,0,189,
5722,7012,TERC,1,6,16.0
5723,7013,TERF1,0,323,
5724,7014,TERF2,0,267,
5725,7015,TERT,1,88,42.0
8287,10273,STUB1,0,258,
4112,5073,PARN,1,30,5258.0
15466,55135,WRAP53,1,44,63.0
1650,1991,ELANE,1,33,7.0
4728,5806,PTX3,0,9,
2069,2547,XRCC6,0,285,
5764,7057,THBS1,0,54,
3205,3909,LAMA3,0,23,
18060,25913,POT1,0,215,
2703,3303,HSPA1A,0,353,
1680,2023,ENO1,0,361,
3217,3921,RPSA,0,276,
1687,2033,EP300,0,547,
16031,55832,CAND1,0,700,
2722,3326,HSP90AB1,0,543,
8867,10971,YWHAQ,0,464,
6820,8546,AP3B1,1,63,7915.0
11431,51750,RTEL1,1,35,2202.0
14511,20826,,0,46,
3767,4653,MYOC,0,46,
4282,5275,SERPINB13,0,13,
1221,1457,CSNK2A1,0,615,
1736,2091,FBL,0,387,
1741,2099,ESR1,0,789,
6867,8607,RUVBL1,0,279,
6365,23154,NCDN,0,30,
16097,23136,EPB41L3,0,103,
16034,55835,CENPJ,0,151,
16105,23144,ZC3H3,0,117,
4333,5329,PLAUR,0,113,
242,302,ANXA2,0,200,
4852,5962,RDX,0,90,
1782,2149,F2R,0,29,
1783,2150,F2RL1,0,19,
4344,5340,PLG,1,68,20785.0
4347,5345,SERPINF2,0,21,
18629,92345,NAF1,0,71,
418,506,ATP5F1B,0,158,
8477,10492,SYNCRIP,0,459,
16170,23210,JMJD6,0,77,
10544,79727,LIN28A,0,85,
4916,6045,RNF2,0,756,
5432,6667,SP1,0,441,
8507,10528,NOP56,0,256,
4149,5118,PCOLCE,0,4,
5440,6678,SPARC,0,25,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
13139,116840,CNTROB,0,133,
21340,65057,ACD,0,69,
3936,4853,NOTCH2,1,59,1527.0
4450,5478,PPIA,0,116,
8052,389421,LIN28B,0,34,
2793,3428,IFI16,0,394,
15737,55505,NOP10,1,21,14.0
3986,4914,NTRK1,0,1965,
1943,2335,FN1,0,792,
1436,1736,DKC1,1,101,21.0
2466,3024,HIST1H1A,0,173,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
955,1130,LYST,1,42,717.0
3005,3684,ITGAM,0,27,
3009,3689,ITGB2,1,88,581.0
15819,55612,FERMT1,1,8,7.0
18338,26277,TINF2,1,118,8289.0
10200,79159,NOL12,0,93,
4575,5621,PRNP,0,90,
8674,10728,PTGES3,0,110,
19427,388677,NOTCH2NL,0,371,
15853,55646,LYAR,0,232,
17392,57599,WDR48,0,75,
15858,55651,NHP2,1,32,11.0
1011,1200,TPP1,0,18,
