Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6145,7511,,0,71,
6147,7514,,0,1256,
16388,23450,,0,489,
6150,7517,,0,143,
8202,10174,,0,156,
11,16,,1,55,5661.0
4110,5071,,0,426,
16400,23464,,0,21,
13656,84708,,0,497,
16402,23466,,0,61,
8195,10165,,0,96,
20,25,,0,389,
6165,7534,,0,662,
16406,23471,,0,23,
8216,10195,,1,11,18590.0
29,34,,0,88,
8222,10201,,0,15,
4127,5091,,0,61,
4129,5093,,0,192,
20514,391257,,0,83,
4131,5095,,1,19,4265.0
8228,10207,,0,76,
8881,10987,,0,828,
14376,53323,,0,16,
8234,10213,,0,120,
4140,5105,,1,98,5482.0
18478,26528,,0,80,
4145,5111,,0,390,
52,59,,0,95,
53,60,,0,466,
14394,118881,,0,69,
2107,2588,,0,27,
8254,10236,,0,273,
16447,23515,,0,17,
2113,2595,,0,10,
8259,10241,,0,202,
8261,10243,,0,34,
75,95,,1,31,2149.0
2124,2617,,0,99,
18513,26580,,1,58,50.0
19811,29082,,0,45,
8277,10262,,0,248,
2136,2629,,1,52,882.0
4186,5160,,1,58,4413.0
4188,5162,,0,67,
20573,653519,,0,12,
357,435,,0,21,
4795,5894,,0,209,
8293,10280,,0,10,
20462,5106,,0,41,
8298,10286,,0,234,
8301,10289,,0,171,
12989,51138,,0,98,
16744,56704,,0,40,
12307,115572,,0,63,
117,142,,0,286,
413,498,,0,213,
16404,23468,,0,198,
125,150,,0,26,
127,152,,0,16,
129,154,,0,276,
2070,2548,,0,32,
12993,51144,,0,43,
2193,2697,,0,47,
146,175,,1,13,23.0
16531,23608,,0,77,
159,191,,0,85,
4256,5245,,0,356,
18594,26747,,0,97,
8356,287,,0,31,
16550,23632,,0,44,
7537,9415,,0,24,
168,207,,0,378,
16554,23636,,0,140,
172,211,,0,69,
173,212,,0,14,
180,219,,0,83,
4281,5274,,1,4,5017.0
31,36,,0,47,
10954,23404,,0,59,
190,230,,0,94,
10433,79600,,0,104,
2242,2770,,0,107,
2247,2775,,1,55,13020.0
2248,2776,,0,89,
14538,53635,,0,18,
18466,26512,,0,62,
10446,84267,,0,11,
10447,79621,,0,40,
4305,5300,,0,309,
6356,7841,,1,40,6527.0
4132,5096,,1,21,1602.0
16607,23710,,0,118,
16941,57003,,0,43,
2276,2805,,0,80,
6378,7874,,0,313,
6380,7879,,0,182,
16424,56259,,0,171,
6388,55930,,0,96,
2293,2824,,0,11,
8438,10452,,0,117,
4343,5339,,0,105,
10489,79666,,0,127,
8442,10456,,0,131,
251,311,,0,52,
4349,5347,,0,268,
6399,7915,,0,55,
17451,155971,,0,153,
4357,5355,,0,48,
16647,23770,,0,104,
8463,10478,,0,20,
8467,10482,,0,1153,
10286,24144,,0,382,
2327,2869,,0,183,
8473,10488,,0,283,
6429,7965,,0,100,
287,351,,0,2132,
2338,2885,,0,1081,
8875,10980,,0,321,
2344,2891,,0,39,
18733,26994,,0,104,
2355,2902,,0,67,
8500,10521,,0,290,
18741,27005,,0,83,
2359,2906,,0,37,
12600,17886,,0,192,
4409,5430,,0,345,
14654,152185,,0,157,
4415,5436,,0,106,
8512,10535,,1,41,6078.0
18753,27023,,0,133,
2375,2923,,0,144,
8523,10550,,0,34,
6476,8050,,0,35,
16098,121441,,0,145,
2382,2932,,0,362,
338,409,,0,366,
6484,8065,,0,482,
4449,5476,,0,53,
4451,5479,,0,99,
8549,10576,,0,217,
360,440,,0,82,
364,445,,0,92,
4463,5499,,0,356,
4464,5500,,0,253,
1376,1647,,0,94,
2418,2969,,0,149,
403,488,,0,84,
16762,155030,,0,177,
4477,5515,,0,262,
6526,8139,,0,197,
4482,5521,,0,159,
388,471,,0,75,
389,472,,0,218,
16449,23517,,0,252,
393,476,,0,160,
8589,10617,,1,67,7533.0
398,481,,0,78,
6543,8175,,0,234,
2450,3006,,0,88,
18835,617,,1,13,2418.0
20888,51761,,1,2,7757.0
410,495,,0,87,
5401,6635,,0,175,
2458,3014,,0,307,
8606,10636,,0,20,
2463,3020,,0,131,
8612,10643,,0,293,
14757,54106,,0,24,
10857,80125,,0,155,
2472,3032,,0,103,
4522,5564,,0,181,
8621,10654,,0,18,
12719,50813,,0,82,
2480,3040,,0,42,
435,525,,0,97,
6582,8237,,0,135,
4535,5579,,0,202,
17823,254958,,0,66,
444,535,,0,58,
448,539,,0,106,
4546,5590,,0,229,
4547,5591,,0,312,
6596,8260,,1,72,2168.0
454,546,,1,58,3914.0
6599,8266,,0,306,
457,549,,1,29,4687.0
