Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
15873,55666,NPLOC4,0,94,
6147,7514,XPO1,0,1256,
15877,55670,PEX26,1,6,3414.0
13,18,ABAT,1,46,19158.0
4110,5071,PRKN,0,426,
6165,7534,YWHAZ,0,662,
7702,9615,GDA,0,36,
7711,9625,AATK,0,19,
4642,5702,PSMC3,0,190,
7721,9636,ISG15,0,194,
13355,51547,SIRT7,0,666,
5981,7316,UBC,0,1647,
561,672,BRCA1,0,609,
15412,69253,,0,60,
6068,7415,VCP,0,610,
8254,10236,HNRNPR,0,273,
6730,8443,GNPAT,0,19,
3426,4171,MCM2,0,918,
6739,8452,CUL3,0,1228,
1620,1956,EGFR,0,926,
6741,8454,CUL1,0,763,
2147,2643,GCH1,1,41,2.0
8805,10901,DHRS4,0,15,
13927,652,BMP4,1,19,3128.0
6251,7681,MKRN3,0,160,
4209,5189,PEX1,1,11,10.0
4210,5190,PEX6,1,10,9.0
4211,5191,PEX7,0,25,
4212,5192,PEX10,1,22,7.0
4213,5193,PEX12,1,4,1.0
4214,5194,PEX13,1,11,15418.0
4215,5195,PEX14,1,74,6.0
6780,8504,PEX3,1,10,1.0
4739,5824,PEX19,1,123,20642.0
4740,5825,ABCD3,0,72,
5766,7059,THBS3,0,66,
2695,3295,HSD17B4,0,72,
4745,5830,PEX5,1,100,12.0
2703,3303,HSPA1A,0,353,
5264,6484,ST3GAL4,0,34,
3729,4609,MYC,0,583,
1170,1398,CRK,0,377,
5486,170572,HTR3C,0,80,
12443,5828,PEX2,1,13,1.0
6814,8540,AGPS,0,27,
16031,55832,CAND1,0,700,
8867,10971,YWHAQ,0,464,
13479,84464,SLX4,0,172,
176,215,ABCD1,0,24,
8881,10987,COPS5,0,828,
8883,10989,IMMT,0,271,
4788,5887,RAD23B,0,125,
185,224,ALDH3A2,0,106,
7303,9131,AIFM1,1,92,20543.0
8893,11001,SLC27A2,0,43,
1653,1994,ELAVL1,0,1866,
1221,1457,CSNK2A1,0,615,
5318,55704,CCDC88A,1,69,1579.0
3271,3985,LIMK2,0,35,
13514,51744,CD244,0,28,
5836,7133,TNFRSF1B,0,127,
1741,2099,ESR1,0,789,
7376,9215,LARGE1,1,3,1.0
3283,4000,LMNA,1,258,511.0
7893,9820,CUL7,0,649,
8921,11034,DSTN,0,103,
18383,255738,PCSK9,0,28,
8927,11041,B4GAT1,1,13,1958.0
6864,8604,SLC25A12,1,29,8194.0
1259,1499,CTNNB1,0,395,
20210,29954,POMT2,1,10,13454.0
2771,3396,MRPL58,0,246,
4859,5970,RELA,0,419,
6401,7917,BAG6,0,302,
18731,2218,FKTN,1,2,746.0
13061,83987,CCDC8,0,547,
8467,10482,NXF1,0,1153,
3862,4759,NEU2,0,23,
3354,4088,SMAD3,0,417,
16157,23197,FAF2,0,192,
18206,26092,TOR1AIP1,0,56,
287,351,APP,0,2132,
4385,5395,PMS2,0,56,
2338,2885,GRB2,0,1081,
6955,8703,B4GALT3,0,40,
303,369,ARAF,0,104,
5432,6667,SP1,0,441,
827,983,CDK1,0,415,
4925,6059,ABCE1,0,243,
4929,55624,POMGNT1,1,16,406.0
20805,162427,RETREG3,0,71,
5345,6576,SLC25A1,1,40,86.0
14675,53918,PELO,0,40,
3929,4843,NOS2,0,155,
4442,5468,PPARG,0,167,
20827,162461,TMEM92,0,15,
861,1017,CDK2,0,892,
5982,7317,UBA1,1,163,552.0
5984,7319,UBE2A,0,88,
5985,7320,UBE2B,0,89,
5986,7321,UBE2D1,0,278,
10087,79001,VKORC1,0,98,
5994,7329,UBE2I,0,502,
7531,9409,PEX16,1,6,13.0
8558,10585,POMT1,1,16,42.0
16241,23291,FBXW11,0,403,
2938,3611,ILK,0,254,
8571,10598,AHSA1,0,167,
6525,55969,RAB5IF,0,50,
7039,8799,PEX11B,1,8,3275.0
8065,10014,HDAC5,0,370,
8066,10015,PDCD6IP,0,142,
10475,10290,SPEG,1,7,7871.0
1680,2023,ENO1,0,361,
3469,4223,MEOX2,0,687,
7056,8818,DPM2,1,12,12585.0
3986,4914,NTRK1,0,1965,
915,1080,CFTR,0,324,
1943,2335,FN1,0,792,
2458,3014,H2AFX,0,307,
18332,26270,FBXO6,0,622,
2976,3654,IRAK1,0,155,
5026,6199,RPS6KB2,0,207,
7379,9218,VAPA,0,224,
16308,23363,OBSL1,0,619,
3517,4292,MLH1,0,198,
13246,84197,POMK,0,58,
13760,84866,TMEM25,0,77,
18881,4534,MTM1,1,5,12.0
2500,3065,HDAC1,0,611,
455,547,KIF1A,1,38,6278.0
4465,5501,PPP1CC,0,308,
7633,9531,BAG3,0,493,
988,1173,AP2M1,0,229,
15837,55630,SLC39A4,0,95,
481,580,BARD1,0,282,
2535,3106,HLA-B,0,333,
17896,58477,SRPRB,0,148,
3561,4343,MOV10,0,1178,
7147,8924,HERC2,0,224,
21486,103733,,0,101,
16378,23439,ATP1B4,0,44,
15356,55005,RMND1,1,13,291.0
12885,51024,FIS1,0,27,
