Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,FUS,0,354,
6147,7514,XPO1,0,1256,
5,9,NAT1,1,6,702.0
6,10,NAT2,1,24,1083.0
4110,5071,PRKN,0,426,
7512,140459,ASB6,0,37,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
8218,10197,PSME3,0,195,
4129,5093,PCBP1,0,192,
4133,5097,PCDH1,0,11,
38,43,ACHE,1,18,717.0
4139,5104,SERPINA5,0,27,
4140,5105,PCK1,0,98,
8541,10568,SLC34A2,1,11,11754.0
4144,5110,PCMT1,0,115,
4145,5111,PCNA,0,390,
6196,7572,ZNF24,0,81,
67,87,ACTN1,0,164,
16453,23521,RPL13A,0,273,
2124,2617,GARS,0,99,
79,100,ADA,0,32,
8274,10257,ABCC4,1,13,182.0
4189,5163,PDK1,0,52,
4199,5174,PDZK1,0,37,
16494,56334,,0,116,
111,135,ADORA2A,1,16,10431.0
117,142,PARP1,0,286,
7529,9406,ZRANB2,0,82,
129,154,ADRB2,0,276,
133,158,ADSL,0,66,
10378,51478,HSD17B7,0,33,
4254,5243,ABCB1,1,31,20750.0
159,191,AHCY,0,85,
162,197,AHSG,0,19,
3782,4670,HNRNPM,0,400,
168,207,AKT1,0,378,
18604,26762,HAVCR1,1,2,9872.0
174,213,ALB,1,200,3876.0
4272,5265,SERPINA1,0,48,
14514,151903,CCDC12,0,26,
184,223,ALDH9A1,0,58,
6331,7804,LRP8,0,39,
5803,7099,TLR4,0,45,
33,38,ACAT1,0,80,
4297,5292,PIM1,0,55,
4298,5293,PIK3CD,0,25,
2252,2781,GNAZ,0,49,
4302,5297,PI4KA,0,40,
213,267,AMFR,0,113,
18469,26517,TIMM13,0,72,
2276,2805,GOT1,0,80,
4331,5327,PLAT,0,37,
6380,7879,RAB7A,0,182,
8442,10456,HAX1,0,131,
4349,5347,PLK1,0,268,
6401,7917,BAG6,0,302,
17451,155971,,0,153,
263,324,APC,0,301,
4360,5358,PLS3,0,56,
266,327,APEH,0,43,
274,335,APOA1,0,102,
275,336,APOA2,0,23,
279,341,APOC1,0,13,
281,345,APOC3,0,11,
8477,10492,SYNCRIP,0,459,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
18728,26986,PABPC1,0,504,
2361,2908,NR3C1,0,242,
2363,2911,GRM1,0,27,
8511,10534,SSSCA1,0,112,
2375,2923,PDIA3,0,144,
4425,5447,POR,0,38,
4428,5451,POU2F1,0,107,
4440,5465,PPARA,1,83,3018.0
4442,5468,PPARG,0,167,
7567,9455,HOMER2,0,17,
4445,5471,PPAT,0,36,
354,432,ASGR1,0,24,
4451,5479,PPIB,0,99,
6500,8087,FXR1,0,170,
20857,64210,MMS19,0,193,
8572,10599,SLCO1B1,1,1,886.0
8578,10606,PAICS,0,100,
388,471,ATIC,1,75,7403.0
389,472,ATM,0,218,
395,478,ATP1A3,0,78,
14749,54093,SETD4,0,30,
2463,3020,H3F3A,0,131,
6560,8202,NCOA3,0,134,
8611,10642,IGF2BP1,0,256,
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
4526,5568,PRKACG,0,158,
12719,50813,COPS7A,0,82,
2480,3040,HBA2,0,42,
438,528,ATP6V1C1,0,59,
439,529,ATP6V1E1,0,67,
4536,5580,PRKCD,0,234,
4537,5581,PRKCE,0,175,
4538,5582,PRKCG,0,155,
4539,5583,PRKCH,0,121,
4540,5584,PRKCI,0,179,
447,538,ATP7A,0,15,
4544,5588,PRKCQ,0,138,
5536,6787,NEK4,0,19,
4546,5590,PRKCZ,0,229,
4547,5591,PRKDC,0,312,
2500,3065,HDAC1,0,611,
2501,3066,HDAC2,0,387,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
