Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1,2,A2M,0,105,
51,58,ACTA1,0,200,
53,60,ACTB,0,466,
117,142,PARP1,0,286,
129,154,ADRB2,0,276,
161,196,AHR,0,49,
168,207,AKT1,0,378,
197,240,ALOX5,1,31,7595.0
236,291,SLC25A4,0,68,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
241,301,ANXA1,0,169,
287,351,APP,0,2132,
290,355,FAS,0,121,
301,367,AR,0,301,
338,409,ARRB2,0,366,
364,445,ASS1,0,92,
403,488,ATP2A2,0,84,
495,595,CCND1,0,112,
644,775,CACNA1C,0,25,
659,790,CAD,0,131,
669,801,CALM1,0,524,
672,805,CALM2,0,174,
705,841,CASP8,0,196,
719,857,CAV1,0,220,
747,891,CCNB1,0,161,
807,960,CD44,0,100,
827,983,CDK1,0,415,
842,998,CDC42,0,305,
861,1017,CDK2,0,892,
863,1019,CDK4,0,203,
865,1021,CDK6,0,160,
869,1025,CDK9,0,247,
892,1051,CEBPB,0,123,
893,1052,CEBPD,0,30,
972,1147,CHUK,0,219,
1016,1207,CLNS1A,0,135,
1022,1213,CLTC,0,355,
1160,1387,CREBBP,0,400,
1197,1432,MAPK14,0,329,
1221,1457,CSNK2A1,0,615,
1223,1459,CSNK2A2,0,341,
1259,1499,CTNNB1,0,395,
1339,1605,DAG1,0,53,
1383,1654,DDX3X,0,379,
1444,51341,ZBTB7A,0,36,
1546,1856,DVL2,0,141,
1552,1869,E2F1,0,142,
1617,1952,CELSR2,0,16,
1622,1958,EGR1,0,57,
1653,1994,ELAVL1,0,1866,
1667,2010,EMD,0,225,
1674,2017,CTTN,0,144,
1680,2023,ENO1,0,361,
1687,2033,EP300,0,547,
1741,2099,ESR1,0,789,
1751,2113,ETS1,0,127,
1765,2130,EWSR1,0,698,
1779,2146,EZH2,0,284,
1807,2175,FANCA,0,87,
1824,2194,FASN,0,115,
1894,2274,FHL2,0,187,
1919,2308,FOXO1,0,76,
1927,2316,FLNA,0,359,
1934,2324,FLT4,0,27,
1943,2335,FN1,0,792,
1957,2353,FOS,0,259,
2059,2534,FYN,0,410,
2115,2597,GAPDH,0,304,
2145,2641,GCG,1,10,6297.0
2152,2648,KAT2A,0,135,
2338,2885,GRB2,0,1081,
2361,2908,NR3C1,0,242,
2375,2923,PDIA3,0,144,
2418,2969,GTF2I,0,149,
2463,3020,H3F3A,0,131,
2501,3066,HDAC2,0,387,
2524,3091,HIF1A,0,182,
2535,3106,HLA-B,0,333,
2580,3162,HMOX1,1,30,5614.0
2588,3172,HNF4A,0,106,
2594,3178,HNRNPA1,0,701,
2599,3184,HNRNPD,0,342,
2604,3190,HNRNPK,0,367,
2626,3215,HOXB5,0,96,
2681,3280,HES1,0,61,
2701,3301,DNAJA1,0,175,
2705,3305,HSPA1L,0,163,
2708,3308,HSPA4,0,366,
2709,3309,HSPA5,0,517,
2714,3315,HSPB1,0,435,
2718,3320,HSP90AA1,0,900,
2722,3326,HSP90AB1,0,543,
2724,3329,HSPD1,0,379,
2762,3383,ICAM1,0,159,
2782,3416,IDE,0,48,
2817,3458,IFNG,1,11,17665.0
2830,3479,IGF1,1,21,16248.0
2831,3480,IGF1R,0,93,
2881,3551,IKBKB,0,224,
2883,3553,IL1B,1,25,7709.0
2894,3565,IL4,1,10,792.0
2898,3569,IL6,1,14,1426.0
2899,3570,IL6R,0,14,
2915,3586,IL10,1,15,5353.0
2933,3605,IL17A,1,12,822.0
2997,3676,ITGA4,0,529,
3015,3695,ITGB7,0,25,
3043,3725,JUN,0,408,
3054,3739,KCNA4,0,25,
3056,3741,KCNA5,0,35,
3101,3791,KDR,0,66,
3142,3838,KPNA2,0,225,
3143,3839,KPNA3,0,122,
3249,3959,LGALS3BP,0,148,
3336,4067,LYN,0,269,
3397,4137,MAPT,0,135,
3446,4193,MDM2,0,470,
3469,4223,MEOX2,0,687,
3508,4282,MIF,1,79,5413.0
3535,4313,MMP2,0,42,
3544,4323,MMP14,0,38,
3566,4353,MPO,1,12,155.0
3632,4486,MST1R,0,36,
3671,4535,MT-ND1,0,83,
3870,4772,NFATC1,0,82,
3886,4792,NFKBIA,0,212,
3928,4842,NOS1,0,55,
3929,4843,NOS2,1,155,1733.0
3930,4846,NOS3,0,79,
3934,4851,NOTCH1,0,211,
3939,4856,NOV,0,35,
3978,4904,YBX1,0,412,
3986,4914,NTRK1,0,1965,
4129,5093,PCBP1,0,192,
4196,5170,PDPK1,0,108,
4253,5241,PGR,0,81,
4259,5250,SLC25A3,0,311,
4300,5295,PIK3R1,0,307,
