Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2059,2534,FYN,0,410,
6156,7525,YES1,0,156,
6159,7528,YY1,0,172,
8211,10188,TNK2,0,94,
20,25,ABL1,0,389,
2069,2547,XRCC6,0,285,
4118,5079,PAX5,0,56,
8217,10196,PRMT3,0,45,
26,31,ACACA,0,84,
6180,6720,SREBF1,0,72,
46,52,ACP1,0,48,
4144,5110,PCMT1,0,115,
4145,5111,PCNA,0,390,
51,58,ACTA1,0,200,
52,59,ACTA2,0,95,
53,60,ACTB,0,466,
2115,2597,GAPDH,0,304,
3426,4171,MCM2,0,918,
18510,59345,GNB4,0,60,
2130,2623,GATA1,0,109,
2131,2624,GATA2,0,63,
4183,5156,PDGFRA,0,65,
4185,5159,PDGFRB,0,111,
8287,10273,STUB1,0,258,
2152,2648,KAT2A,0,135,
20589,3213,HOXB3,0,3,
2408,2959,GTF2B,0,148,
6163,7532,YWHAG,0,542,
117,142,PARP1,0,286,
5937,7265,TTC1,0,93,
6271,7709,ZBTB17,0,40,
129,154,ADRB2,0,276,
20505,653361,NCF1,0,49,
168,207,AKT1,1,378,69.0
169,208,AKT2,0,129,
8364,10365,KLF2,0,10,
8368,10370,CITED2,0,22,
6322,7791,ZYX,0,97,
8377,10383,TUBB4B,0,154,
2239,2767,GNA11,0,50,
8387,10395,DLC1,0,17,
16580,1879,EBF1,0,14,
8391,10399,RACK1,0,286,
4296,5291,PIK3CB,0,37,
8393,10401,PIAS3,0,69,
13687,4961464,,0,7,
4300,5295,PIK3R1,0,307,
2253,2782,GNB1,0,105,
4305,5300,PIN1,0,309,
8403,10413,YAP1,0,137,
4319,5315,PKM,0,194,
4329,5325,PLAGL1,0,13,
722,860,RUNX2,0,63,
16624,23741,EID1,0,27,
242,302,ANXA2,0,200,
4339,5335,PLCG1,0,279,
20730,96764,TGS1,0,33,
6398,7913,DEK,0,83,
4354,5352,PLOD2,0,48,
263,324,APC,0,301,
4363,5361,PLXNA1,0,22,
270,331,XIAP,0,164,
4371,5371,PML,0,237,
8469,10484,SEC23A,1,104,3742.0
729,867,CBL,0,276,
18713,26959,HBP1,0,32,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
8483,10498,CARM1,0,96,
2340,2887,GRB10,0,62,
6444,7994,KAT6A,0,50,
8493,10514,MYBBP1A,0,253,
8500,10521,DDX17,0,290,
8503,10524,KAT5,0,265,
313,382,ARF6,0,143,
6465,8031,NCOA4,0,31,
10566,79753,SNIP1,0,98,
2382,2932,GSK3B,0,362,
335,406,ARNTL,0,38,
6481,8061,FOSL1,0,50,
4442,5468,PPARG,0,167,
2405,2956,MSH6,0,87,
6503,8092,ALX1,0,18,
8552,10579,TACC2,0,28,
4458,5493,PPL,0,73,
4463,5499,PPP1CA,0,356,
6514,8115,TCL1A,0,40,
4477,5515,PPP2CA,0,262,
386,468,ATF4,0,89,
4485,5524,PTPA,0,67,
4491,5530,PPP3CA,0,87,
8597,10627,MYL12A,0,66,
2461,3018,HIST1H2BB,0,59,
6560,8202,NCOA3,0,134,
8623,10657,KHDRBS1,0,191,
8627,10661,KLF1,0,22,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
4536,5580,PRKCD,0,234,
4539,5583,PRKCH,0,121,
4540,5584,PRKCI,0,179,
4542,5586,PKN2,0,78,
4544,5588,PRKCQ,0,138,
4546,5590,PRKCZ,0,229,
4547,5591,PRKDC,0,312,
2500,3065,HDAC1,0,611,
453,545,ATR,0,134,
4550,5594,MAPK1,0,402,
4555,5599,MAPK8,0,256,
4557,5601,MAPK9,0,204,
6613,8289,ARID1A,0,87,
6614,8290,HIST3H3,0,254,
2524,3091,HIF1A,0,182,
4859,5970,RELA,0,419,
4581,5629,PROX1,0,20,
10734,79960,JADE1,0,32,
502,602,BCL3,0,52,
503,604,BCL6,0,158,
6651,8335,HIST1H2AB,0,108,
6665,8349,HIST2H2BE,0,207,
6666,8350,HIST1H3A,0,309,
6675,8359,HIST1H4A,0,181,
2582,3164,NR4A1,0,134,
537,648,BMI1,0,399,
2588,3172,HNF4A,0,106,
2594,3178,HNRNPA1,0,701,
4644,5705,PSMC5,0,202,
2606,3192,HNRNPU,0,691,
561,672,BRCA1,0,609,
4664,5728,PTEN,1,246,107.0
8761,10847,SRCAP,0,73,
8762,10848,PPP1R13L,0,29,
16957,24253,,0,49,
574,688,KLF5,0,62,
2623,3212,HOXB2,0,12,
2625,3214,HOXB4,0,8,
2627,3216,HOXB6,0,18,
2628,3217,HOXB7,0,18,
2630,3219,HOXB9,0,81,
16318,23373,CRTC1,0,12,
4681,5747,PTK2,0,200,
4687,5757,PTMA,0,87,
4690,5763,PTMS,0,36,
2643,3233,HOXD4,0,21,
6740,8453,CUL2,0,507,
6741,8454,CUL1,0,763,
2646,3236,HOXD10,0,10,
8797,10891,PPARGC1A,0,75,
4704,5781,PTPN11,0,175,
4707,5784,PTPN14,0,41,
17004,55809,TRERF1,0,11,
2494,3055,HCK,0,144,
2678,3276,PRMT1,0,175,
4744,5829,PXN,0,151,
2701,3301,DNAJA1,0,175,
2703,3303,HSPA1A,0,353,
2499,3064,HTT,0,205,
2708,3308,HSPA4,0,366,
2709,3309,HSPA5,0,517,
20249,30009,TBX21,0,9,
2712,3312,HSPA8,0,600,
669,801,CALM1,0,524,
2718,3320,HSP90AA1,0,900,
2501,3066,HDAC2,0,387,
4769,5868,RAB5A,0,122,
2722,3326,HSP90AB1,0,543,
2724,3329,HSPD1,0,379,
14790,54165,DCUN1D1,0,243,
678,814,CAMK4,0,21,
8875,10980,COPS6,0,321,
6828,8554,PIAS1,0,191,
4787,5886,RAD23A,0,265,
18163,26039,SS18L1,0,60,
4795,5894,RAF1,0,209,
700,836,CASP3,0,183,
5578,6839,SUV39H1,0,190,
1824,2194,FASN,0,115,
8898,11009,IL24,0,27,
4812,5914,RARA,0,145,
719,857,CAV1,0,220,
4818,5921,RASA1,1,97,163.0
723,861,RUNX1,0,102,
4825,5928,RBBP4,0,261,
4828,5931,RBBP7,0,230,
8549,10576,CCT2,0,217,
746,890,CCNA2,0,140,
8940,11059,WWP1,0,95,
8941,11060,WWP2,0,124,
4855,5966,REL,0,389,
6904,8648,NCOA1,0,122,
6907,8651,SOCS1,0,76,
2815,3455,IFNAR2,0,21,
8968,11091,WDR5,0,226,
11020,51621,KLF13,0,14,
2618,3206,HOXA10,0,26,
807,960,CD44,0,100,
2861,3516,RBPJ,0,149,
2073,2551,GABPA,0,39,
821,975,CD81,0,219,
11061,375341,C3orf62,0,15,
2881,3551,IKBKB,0,224,
835,991,CDC20,0,161,
8484,10499,NCOA2,0,103,
840,996,CDC27,0,129,
21322,65018,PINK1,0,64,
843,999,CDH1,0,135,
6975,8724,SNX3,0,88,
301,367,AR,0,301,
17240,122953,JDP2,0,32,
2907,200186,CRTC2,0,32,
861,1017,CDK2,0,892,
866,1022,CDK7,0,138,
868,1024,CDK8,0,137,
870,1026,CDKN1A,0,312,
4973,6136,RPL12,0,285,
13174,51343,FZR1,0,135,
887,1045,CDX2,0,26,
2937,3609,ILF3,0,463,
4987,6155,RPL27,0,231,
892,1051,CEBPB,0,123,
893,1052,CEBPD,0,30,
2942,3615,IMPDH2,0,109,
2947,3621,ING1,0,66,
5004,6175,RPLP0,0,344,
7320,9149,DYRK1B,0,68,
5015,6187,RPS2,0,424,
5016,6188,RPS3,0,395,
5021,6194,RPS6,0,353,
5025,6198,RPS6KB1,0,83,
2981,3659,IRF1,0,58,
2983,3661,IRF3,0,90,
2985,3663,IRF5,0,41,
2987,3665,IRF7,0,54,
5036,6210,RPS15A,0,333,
5040,6218,RPS17,0,174,
9145,11315,PARK7,0,81,
5050,6231,RPS26,0,151,
5051,6232,RPS27,0,193,
13248,51433,ANAPC5,0,67,
13249,51434,ANAPC7,0,77,
3010,3690,ITGB3,0,70,
7112,8881,CDC16,0,79,
972,1147,CHUK,0,219,
12109,6659,SOX4,0,27,
5072,6256,RXRA,0,156,
17363,155871,,0,312,
3043,3725,JUN,0,408,
3044,3726,JUNB,0,66,
7165,8945,BTRC,0,353,
1022,1213,CLTC,0,355,
21519,163732,CITED4,0,11,
3101,3791,KDR,1,66,13.0
17442,57658,CALCOCO1,0,39,
21339,65056,GPBP1,0,22,
7209,9021,SOCS3,0,79,
5177,6382,SDC1,0,26,
7227,9045,RPL14,0,370,
3142,3838,KPNA2,0,225,
7243,9063,PIAS2,0,204,
5204,6418,SET,0,167,
15456,7291,TWIST1,0,38,
3600,4435,CITED1,0,19,
7267,9093,DNAJA3,0,92,
9062,11198,SUPT16H,0,206,
7275,9101,USP8,0,82,
1896,2277,VEGFD,0,15,
5243,203068,TUBB,0,361,
5247,6464,SHC1,0,277,
1158,1385,CREB1,0,198,
1159,1386,ATF2,0,247,
1160,1387,CREBBP,1,400,17.0
13458,84441,MAML2,0,10,
1176,1406,CRX,0,107,
3225,3932,LCK,0,256,
5278,6502,SKP2,0,135,
4295,5290,PIK3CA,0,82,
19628,126961,HIST2H3C,0,117,
1197,1432,MAPK14,0,329,
2248,2776,GNAQ,1,89,1397.0
7064,8826,IQGAP1,0,284,
11445,4961493,,0,4,
1210,1445,CSK,0,87,
1221,1457,CSNK2A1,0,615,
1223,1459,CSNK2A2,0,341,
7373,9212,AURKB,0,180,
1249,1487,CTBP1,0,171,
891,1050,CEBPA,0,132,
1259,1499,CTNNB1,0,395,
7406,9252,RPS6KA5,0,94,
17648,90780,PYGO2,0,23,
5363,6595,SMARCA2,0,147,
5365,6597,SMARCA4,0,269,
5366,6598,SMARCB1,0,173,
5367,6599,SMARCC1,0,203,
5368,6601,SMARCC2,0,188,
5380,6613,SUMO2,0,260,
5382,6615,SNAI1,0,73,
3336,4067,LYN,0,269,
14894,54386,TERF2IP,0,162,
3352,4086,SMAD1,0,186,
3353,4087,SMAD2,0,394,
3354,4088,SMAD3,0,417,
3355,4089,SMAD4,0,302,
