Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
53,60,ACTB,0,466,
187,226,ALDOA,0,141,
288,353,APRT,0,36,
659,790,CAD,1,131,469.0
690,826,CAPNS1,0,63,
705,841,CASP8,0,196,
760,908,CCT6A,0,190,
861,1017,CDK2,0,892,
935,1108,CHD4,0,153,
1022,1213,CLTC,0,355,
1349,1615,DARS,0,86,
1383,1654,DDX3X,0,379,
1425,1723,DHODH,1,12,14361.0
1591,1915,EEF1A1,0,613,
1629,1965,EIF2S1,0,87,
1653,1994,ELAVL1,0,1866,
1712,2058,EPRS,0,247,
1765,2130,EWSR1,0,698,
2338,2885,GRB2,0,1081,
2479,3039,HBA1,0,29,
2480,3040,HBA2,0,42,
2483,3043,HBB,1,42,1113.0
2488,3048,HBG2,0,12,
2490,3050,HBZ,0,32,
2599,3184,HNRNPD,0,342,
2650,3240,HP,1,31,1127.0
2712,3312,HSPA8,0,600,
2714,3315,HSPB1,0,435,
2755,3376,IARS,0,109,
2937,3609,ILF3,0,463,
2997,3676,ITGA4,0,529,
3426,4171,MCM2,0,918,
3431,4176,MCM7,0,178,
3782,4670,HNRNPM,0,400,
4463,5499,PPP1CA,0,356,
4477,5515,PPP2CA,0,262,
4624,5684,PSMA3,0,301,
4647,5708,PSMD2,0,250,
4780,5879,RAC1,0,269,
4859,5970,RELA,0,419,
4864,5976,UPF1,0,240,
4972,6135,RPL11,0,384,
5016,6188,RPS3,0,395,
5029,6203,RPS9,0,368,
5043,6222,RPS18,0,306,
5620,6885,MAP3K7,0,183,
5828,7124,TNF,1,142,3444.0
5835,7132,TNFRSF1A,0,219,
5836,7133,TNFRSF1B,0,127,
5855,7157,TP53,0,1001,
5882,7186,TRAF2,0,509,
5893,7203,CCT3,0,241,
5981,7316,UBC,0,1647,
5999,7334,UBE2N,0,166,
6032,7372,UMPS,1,47,11434.0
6060,7407,VARS,0,88,
6065,7412,VCAM1,1,446,203.0
6147,7514,XPO1,0,1256,
6165,7534,YWHAZ,0,662,
6523,8131,NPRL3,1,13,6427.0
6739,8452,CUL3,0,1228,
6792,8517,IKBKG,0,465,
6883,8626,TP63,0,143,
6968,8717,TRADD,0,92,
6986,8737,RIPK1,0,100,
7851,9775,EIF4A3,0,451,
7982,9919,SEC16A,0,157,
8377,10383,TUBB4B,0,154,
8391,10399,RACK1,0,286,
8548,10575,CCT4,0,188,
8654,10694,CCT8,0,181,
8676,10730,YME1L1,0,38,
8768,10856,RUVBL2,0,367,
9117,11269,DDX19B,0,172,
10407,284161,GDPD1,0,27,
14386,53335,BCL11A,1,35,11241.0
16079,23118,TAB2,0,134,
18728,26986,PABPC1,0,504,
18801,27095,TRAPPC3,0,29,
19906,4879,NPPB,1,15,14179.0
