Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,,0,389
23,28,,1,3
168,207,,0,378
242,302,,0,200
287,351,,0,2132
291,356,,0,108
316,387,,0,185
337,408,,0,314
389,472,,0,218
453,545,,0,134
482,581,,0,86
561,672,,0,609
787,940,,0,22
842,998,,0,305
865,1021,,0,160
868,1024,,0,137
1091,1306,,1,1
1139,1366,,1,6
1158,1385,,0,198
1160,1387,,0,400
1170,1398,,0,377
1259,1499,,0,395
1371,1642,,0,382
1384,1655,,0,449
1620,1956,,0,926
1653,1994,,0,1866
1741,2099,,0,789
1927,2316,,0,359
2019,2475,,0,162
2069,2547,,0,285
2338,2885,,0,1081
2384,2934,,0,88
2500,3065,,0,611
2524,3091,,0,182
2587,3171,,0,48
2668,3265,,0,113
2703,3303,,0,353
2708,3308,,0,366
2709,3309,,0,517
2712,3312,,0,600
2718,3320,,0,900
2721,3324,,0,86
2911,116870,,0,37
3043,3725,,0,408
3141,3837,,0,340
3225,3932,,0,256
3336,4067,,0,269
3353,4087,,0,394
3354,4088,,0,417
3446,4193,,0,470
3561,4343,,0,1178
3729,4609,,0,583
3802,4691,,0,438
3979,4905,,1,95
3986,4914,,0,1965
4129,5093,,0,192
4145,5111,,0,390
4295,5290,,1,82
4301,5296,,0,144
4349,5347,,0,268
4371,5371,,0,237
4401,5422,,0,69
4421,5442,,0,27
4534,5578,,0,395
4536,5580,,0,234
4664,5728,,0,246
4711,5788,,0,84
4859,5970,,0,419
4872,5984,,0,96
4874,5987,,0,464
4916,6045,,0,756
5365,6597,,0,269
5366,6598,,0,173
5432,6667,,0,441
5469,6714,,0,525
5521,6772,,0,225
5555,6811,,0,74
5570,6830,,0,81
5657,6925,,0,295
5660,6928,,1,21
5721,7011,,0,13
5725,7015,,1,88
5855,7157,,1,1001
5865,7168,,0,142
5981,7316,,0,1647
6068,7415,,0,610
6128,7486,,0,55
6147,7514,,0,1256
6163,7532,,0,542
6165,7534,,0,662
6378,7874,,0,313
6462,8028,,1,29
6666,8350,,0,309
6714,8417,,0,94
6732,8445,,0,60
6755,8471,,0,107
6779,8503,,0,137
6874,8615,,0,73
6887,8631,,1,97
7109,8878,,0,246
7672,9577,,0,45
7740,9656,,0,196
7809,9730,,0,101
7883,9810,,0,76
8090,10049,,0,58
8287,10273,,0,258
8344,171024,,1,21
8867,10971,,0,464
8968,11091,,0,226
9145,11315,,0,81
9177,7353,,0,86
9197,25976,,1,2
9427,94234,,0,106
9943,84106,,0,33
10220,79184,,0,59
10478,79654,,0,26
10701,79915,,1,15
11386,259266,,0,47
13061,83987,,0,547
13190,51366,,0,136
13497,51720,,0,75
14085,85440,,0,66
14884,54361,,1,27
15016,54552,,0,41
15253,54894,,0,24
15599,284654,,1,13
15920,22948,,0,173
15945,22976,,0,266
16069,55872,,0,32
16133,23172,,0,30
16326,23381,,0,16
16531,23608,,0,77
17066,9525,,0,50
17308,155807,,0,97
17323,57520,,0,291
17325,57522,,1,13
17392,57599,,0,75
18181,26060,,0,75
18234,26135,,0,104
18673,92421,,1,24
18728,26986,,0,504
18829,27132,,0,32
18869,27183,,0,34
19226,257202,,1,35
19384,159195,,0,110
19814,29086,,1,61
20251,30011,,0,292
20434,128866,,0,120
