Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
25,30,ACAA1,0,54,
29,34,ACADM,0,88,
30,35,ACADS,0,38,
31,36,ACADSB,0,47,
45,51,ACOX1,0,51,
287,351,APP,0,2132,
698,834,CASP1,0,63,
711,847,CAT,0,66,
1108,1327,COX4I1,0,67,
1109,1329,COX5B,0,70,
1113,1337,COX6A1,0,18,
1114,1339,COX6A2,0,20,
1115,1340,COX6B1,0,38,
1119,1345,COX6C,0,27,
1120,1346,COX7A1,0,15,
1121,1347,COX7A2,0,23,
1123,1349,COX7B,0,18,
1124,1350,COX7C,0,16,
1125,1351,COX8A,0,20,
1290,1537,CYC1,0,146,
1622,1958,EGR1,0,57,
1626,1962,EHHADH,0,113,
1683,2027,ENO3,0,52,
1750,2110,ETFDH,0,65,
2333,2876,GPX1,0,34,
2334,2877,GPX2,0,23,
2335,2878,GPX3,0,21,
2336,2879,GPX4,0,53,
2535,3106,HLA-B,0,333,
2695,3295,HSD17B4,0,72,
2727,3336,HSPE1,0,137,
2882,3552,IL1A,1,19,131.0
2883,3553,IL1B,1,25,129.0
2884,3554,IL1R1,0,29,
2885,3556,IL1RAP,0,24,
3267,3981,LIG4,0,135,
3355,4089,SMAD4,0,302,
3444,4191,MDH2,0,59,
3653,4512,MT-CO1,0,44,
3654,4513,MT-CO2,0,69,
3655,4514,MT-CO3,1,25,59.0
3659,4519,MT-CYB,0,73,
3671,4535,MT-ND1,1,83,19.0
3672,4536,MT-ND2,0,63,
3674,4538,MT-ND4,1,48,48.0
3675,4539,MT-ND4L,0,54,
3676,4540,MT-ND5,1,30,52.0
3677,4541,MT-ND6,1,56,6.0
3729,4609,MYC,0,583,
3805,4694,NDUFA1,0,60,
3806,4695,NDUFA2,0,110,
3807,4696,NDUFA3,0,61,
3808,4697,NDUFA4,0,107,
3809,4698,NDUFA5,0,72,
3811,4700,NDUFA6,0,62,
3812,4701,NDUFA7,0,119,
3813,4702,NDUFA8,0,80,
3815,4704,NDUFA9,0,97,
3816,4705,NDUFA10,0,89,
3817,4706,NDUFAB1,0,87,
3818,4707,NDUFB1,0,58,
3819,4708,NDUFB2,0,58,
3820,4709,NDUFB3,0,58,
3821,4710,NDUFB4,0,79,
3822,4711,NDUFB5,0,75,
3823,4712,NDUFB6,0,67,
3824,4713,NDUFB7,0,75,
3825,4714,NDUFB8,0,92,
3826,4715,NDUFB9,0,95,
3827,4716,NDUFB10,0,77,
3828,4717,NDUFC1,0,52,
3829,4718,NDUFC2,0,59,
3830,4719,NDUFS1,1,114,49.0
3831,4720,NDUFS2,0,90,
3833,4722,NDUFS3,0,106,
3834,4723,NDUFV1,0,108,
3835,4724,NDUFS4,0,97,
3836,4725,NDUFS5,0,80,
3837,4726,NDUFS6,0,85,
3839,4728,NDUFS8,0,89,
3840,4729,NDUFV2,0,86,
3841,4731,NDUFV3,0,79,
4008,4942,OAT,0,54,
4084,5037,PEBP1,0,67,
4095,5052,PRDX1,0,154,
5412,6647,SOD1,1,199,102.0
5413,6648,SOD2,1,114,102.0
5432,6667,SP1,0,441,
5712,7001,PRDX2,0,118,
5791,7086,TKT,0,154,
5981,7316,UBC,0,1647,
6040,7381,UQCRB,0,111,
6041,7384,UQCRC1,0,120,
6042,7385,UQCRC2,0,193,
6043,7386,UQCRFS1,0,132,
6045,7388,UQCRH,0,92,
6362,7850,IL1R2,0,4,
6750,170712,COX7B2,0,15,
7335,9167,COX7A2L,0,23,
7379,9218,VAPA,0,224,
7504,9377,COX5A,0,66,
8676,10730,YME1L1,0,38,
8835,10935,PRDX3,0,86,
8871,10975,UQCR11,0,73,
9145,11315,PARK7,0,81,
9828,51295,ECSIT,0,112,
10315,374291,NDUFS7,0,75,
10608,341947,COX8C,0,24,
11197,80724,ACAD10,0,44,
11202,15194,,0,79,
12933,51079,NDUFA13,0,94,
12956,51103,NDUFAF1,0,39,
13135,51300,TIMMDC1,0,55,
13185,84129,ACAD11,0,53,
13651,84701,COX4I2,0,19,
15004,54539,NDUFB11,0,67,
15412,69253,,0,60,
16159,55967,NDUFA12,0,86,
17992,25824,PRDX5,0,80,
18759,27034,ACAD8,0,65,
18796,27089,UQCRQ,0,134,
19139,125965,COX6B2,0,18,
19226,257202,GPX6,0,35,
19331,126328,NDUFA11,0,64,
19760,28976,ACAD9,0,64,
20101,29796,UQCR10,0,80,
