Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
4867,5979,RET,1,65,715.0
6791,8516,ITGA8,1,12,12338.0
6666,8350,HIST1H3A,0,309,
2059,2534,FYN,0,410,
18190,91608,RASL10B,0,12,
3986,4914,NTRK1,0,1965,
5523,6774,STAT3,0,292,
4116,5077,PAX3,1,34,4533.0
5209,6423,SFRP2,0,10,
18159,26035,GLCE,0,14,
6556,8195,MKKS,1,23,299.0
2718,3320,HSP90AA1,0,900,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
14884,54361,WNT4,1,27,7110.0
8747,10818,FRS2,0,34,
1885,2263,FGFR2,1,50,105.0
15537,55212,BBS7,0,30,
4339,5335,PLCG1,0,279,
2500,3065,HDAC1,0,611,
4425,5447,POR,1,38,8689.0
4555,5599,MAPK8,0,256,
4300,5295,PIK3R1,0,307,
729,867,CBL,0,276,
5469,6714,SRC,0,525,
484,583,BBS2,0,30,
6118,55859,BEX1,0,25,
16367,23426,GRIP1,1,61,6187.0
4115,5076,PAX2,1,25,49.0
6116,7473,WNT3,1,3,12204.0
