Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
20,25,ABL1,0,389,
65,81,ACTN4,0,153,
67,87,ACTN1,0,164,
79,100,ADA,0,32,
85,107,ADCY1,1,26,15.0
86,108,ADCY2,0,27,
88,111,ADCY5,0,42,
89,112,ADCY6,0,33,
91,114,ADCY8,1,28,15503.0
110,134,ADORA1,1,11,2594.0
111,135,ADORA2A,1,16,7444.0
117,142,PARP1,0,286,
118,143,PARP4,0,9,
125,150,ADRA2A,0,26,
129,154,ADRB2,0,276,
131,156,GRK2,0,101,
154,185,AGTR1,0,42,
168,207,AKT1,0,378,
287,351,APP,0,2132,
301,367,AR,0,301,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
356,65970,,0,129,
384,466,ATF1,0,40,
389,472,ATM,0,218,
393,476,ATP1A1,0,160,
403,488,ATP2A2,0,84,
410,495,ATP4A,0,87,
458,550,AUP1,0,64,
459,551,AVP,1,13,344.0
462,554,AVPR2,0,18,
496,596,BCL2,0,136,
502,602,BCL3,0,52,
503,604,BCL6,0,158,
518,627,BDNF,1,22,2897.0
534,644,BLVRA,0,22,
561,672,BRCA1,0,609,
562,673,BRAF,0,63,
590,708,C1QBP,0,235,
659,790,CAD,0,131,
669,801,CALM1,0,524,
672,805,CALM2,0,174,
679,815,CAMK2A,0,167,
680,816,CAMK2B,0,90,
681,817,CAMK2D,0,86,
682,818,CAMK2G,0,101,
685,821,CANX,0,208,
688,824,CAPN2,0,62,
705,841,CASP8,0,196,
706,842,CASP9,0,60,
719,857,CAV1,0,220,
722,860,RUNX2,0,63,
743,887,CCKBR,1,15,12971.0
747,891,CCNB1,0,161,
839,995,CDC25C,0,44,
861,1017,CDK2,0,892,
864,1020,CDK5,0,163,
870,1026,CDKN1A,0,312,
871,1027,CDKN1B,0,106,
891,1050,CEBPA,0,132,
892,1051,CEBPB,0,123,
894,1053,CEBPE,0,62,
915,1080,CFTR,0,324,
960,1135,CHRNA2,0,2,
962,1137,CHRNA4,0,8,
963,1138,CHRNA5,1,4,11.0
964,1139,CHRNA7,1,6,2945.0
966,1141,CHRNB2,1,5,10562.0
968,1143,CHRNB4,1,7,12786.0
1030,1234,CCR5,0,49,
1055,1268,CNR1,1,8,3913.0
1158,1385,CREB1,1,198,68.0
1159,1386,ATF2,0,247,
1160,1387,CREBBP,0,400,
1163,1390,CREM,0,49,
1164,1392,CRH,1,17,1404.0
1166,1394,CRHR1,0,12,
1173,1401,CRP,1,28,14701.0
1177,1407,CRY1,0,147,
1197,1432,MAPK14,0,329,
1217,1453,CSNK1D,0,88,
1218,1454,CSNK1E,0,169,
1221,1457,CSNK2A1,0,615,
1224,1460,CSNK2B,0,305,
1346,1612,DAPK1,0,63,
1362,1630,DCC,0,43,
1378,1649,DDIT3,0,85,
1420,1716,DGUOK,0,67,
1439,1739,DLG1,0,96,
1506,1813,DRD2,1,25,53.0
1518,1827,RCAN1,0,35,
1533,1843,DUSP1,0,23,
1535,1845,DUSP3,0,20,
1536,1846,DUSP4,0,13,
1538,1848,DUSP6,0,10,
1542,1852,DUSP9,0,11,
1620,1956,EGFR,0,926,
1640,1978,EIF4EBP1,0,58,
1653,1994,ELAVL1,0,1866,
1661,2002,ELK1,0,63,
1664,2005,ELK4,0,16,
1674,2017,CTTN,0,144,
1687,2033,EP300,0,547,
1690,2036,EPB41L1,0,54,
1691,2037,EPB41L2,0,41,
1711,2057,EPOR,0,50,
1741,2099,ESR1,0,789,
1751,2113,ETS1,0,127,
1752,2114,ETS2,0,52,
1765,2130,EWSR1,0,698,
1798,2166,FAAH,1,3,58.0
1824,2194,FASN,0,115,
1841,2213,FCGR2B,0,24,
1894,2274,FHL2,0,187,
1895,2275,FHL3,0,182,
1920,2309,FOXO3,0,81,
1927,2316,FLNA,0,359,
1943,2335,FN1,0,792,
1957,2353,FOS,1,259,204.0
2059,2534,FYN,0,410,
2071,2549,GAB1,0,51,
2130,2623,GATA1,0,109,
2133,2626,GATA4,0,36,
2134,2627,GATA6,0,16,
2193,2697,GJA1,0,47,
2196,2701,GJA4,0,3,
2236,2764,GMFB,0,23,
2241,2769,GNA15,0,27,
2242,2770,GNAI1,1,107,149.0
2243,2771,GNAI2,0,209,
2245,2773,GNAI3,0,114,
2247,2775,GNAO1,1,55,84.0
2248,2776,GNAQ,0,89,
2249,2778,GNAS,1,98,4202.0
2252,2781,GNAZ,0,49,
2253,2782,GNB1,0,105,
2254,2783,GNB2,0,119,
2257,2786,GNG4,0,25,
2258,2787,GNG5,0,34,
2261,2790,GNG10,0,29,
2269,2798,GNRHR,0,10,
2323,2865,FFAR3,0,2,
2325,2867,FFAR2,0,5,
2329,2872,MKNK2,0,52,
2331,2874,GPS2,0,101,
2338,2885,GRB2,0,1081,
2340,2887,GRB10,0,62,
2343,2890,GRIA1,1,45,1231.0
2344,2891,GRIA2,1,39,83.0
2348,2895,GRID2,0,12,
2351,2898,GRIK2,0,25,
2356,2903,GRIN2A,1,38,849.0
2361,2908,NR3C1,0,242,
2382,2932,GSK3B,0,362,
2418,2969,GTF2I,0,149,
2464,3021,H3F3B,0,39,
2496,3060,HCRT,1,4,269.0
2497,3061,HCRTR1,1,5,230.0
2499,3064,HTT,0,205,
2524,3091,HIF1A,0,182,
2579,3161,HMMR,0,37,
2588,3172,HNF4A,0,106,
2649,3239,HOXD13,0,43,
2672,3269,HRH1,1,11,1583.0
2676,3274,HRH2,1,1,7438.0
2697,3297,HSF1,0,116,
2699,3299,HSF4,0,52,
2708,3308,HSPA4,0,366,
2709,3309,HSPA5,0,517,
2718,3320,HSP90AA1,0,900,
2743,3356,HTR2A,0,22,
2773,3398,ID2,0,74,
2803,3440,IFNA2,1,7,1746.0
2814,3454,IFNAR1,0,30,
2905,3576,CXCL8,0,22,
2931,3603,IL16,0,101,
2967,3643,INSR,0,128,
2973,3651,PDX1,0,24,
2989,3667,IRS1,0,122,
3036,3717,JAK2,0,136,
3043,3725,JUN,0,408,
3044,3726,JUNB,0,66,
3045,3727,JUND,0,54,
3050,3735,KARS,0,149,
3158,3856,KRT8,0,96,
3220,3925,STMN1,0,94,
3225,3932,LCK,0,256,
3264,3977,LIFR,0,28,
3277,3991,LIPE,0,17,
3307,4035,LRP1,0,89,
3353,4087,SMAD2,0,394,
3354,4088,SMAD3,0,417,
3355,4089,SMAD4,0,302,
3409,4150,MAZ,0,22,
3414,4155,MBP,0,103,
3416,4157,MC1R,0,45,
3419,4160,MC4R,0,20,
3425,4170,MCL1,0,75,
3426,4171,MCM2,0,918,
3441,4188,MDFI,0,439,
3446,4193,MDM2,0,470,
3456,4208,MEF2C,0,90,
3461,4214,MAP3K1,0,242,
3469,4223,MEOX2,0,687,
3470,4224,MEP1A,0,23,
3512,4286,MITF,0,39,
3539,4318,MMP9,1,39,159.0
3592,6196,RPS6KA2,0,48,
3594,6197,RPS6KA3,0,89,
3722,4602,MYB,0,93,
3729,4609,MYC,0,583,
3745,4627,MYH9,0,343,
3754,4638,MYLK,0,62,
3760,4644,MYO5A,0,63,
3799,4688,NCF2,0,22,
3801,4690,NCK1,0,267,
3844,4734,NEDD4,0,317,
3850,4741,NEFM,0,37,
3870,4772,NFATC1,0,82,
3871,4773,NFATC2,0,55,
3874,4776,NFATC4,0,28,
3882,4784,NFIX,0,22,
3897,4804,NGFR,0,59,
3928,4842,NOS1,0,55,
3929,4843,NOS2,1,155,1157.0
