Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
15872,22897,CEP164,0,79,
3072,3758,KCNJ1,1,12,918.0
645,776,CACNA1D,1,4,576.0
1927,2316,FLNA,0,359,
3080,3766,KCNJ10,1,21,5296.0
915,1080,CFTR,0,324,
2712,3312,HSPA8,0,600,
287,351,APP,0,2132,
8646,10686,CLDN16,1,3,7955.0
294,359,AQP2,1,9,261.0
3242,3952,LEP,1,12,834.0
4524,5566,PRKACA,0,420,
6068,7415,VCP,0,610,
4534,5578,PRKCA,0,395,
4536,5580,PRKCD,0,234,
5300,6524,SLC5A2,1,1,11116.0
18756,27031,NPHP3,1,11,342.0
710,846,CASR,1,17,10055.0
459,551,AVP,1,13,7830.0
462,554,AVPR2,1,18,8908.0
5331,6559,SLC12A3,1,14,2375.0
6110,7466,WFS1,1,14,7427.0
8287,10273,STUB1,0,258,
3948,4867,NPHP1,1,86,4762.0
2931,3603,IL16,0,101,
1022,1213,CLTC,0,355,
