Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
177,216,ALDH1A1,1,44,11415.0
287,351,APP,0,2132,
337,408,ARRB1,0,314,
988,1173,AP2M1,0,229,
1170,1398,CRK,0,377,
2338,2885,GRB2,0,1081,
2546,3119,HLA-DQB1,1,4,1679.0
2555,3133,HLA-E,0,57,
2938,3611,ILK,0,254,
2997,3676,ITGA4,0,529,
3130,3822,KLRC2,1,4,12769.0
3426,4171,MCM2,0,918,
4575,5621,PRNP,1,90,4622.0
4624,5684,PSMA3,0,301,
5835,7132,TNFRSF1A,0,219,
5952,7280,TUBB2A,1,125,1850.0
6676,8360,HIST1H4D,1,56,2785.0
6739,8452,CUL3,0,1228,
6740,8453,CUL2,0,507,
7280,9108,MTMR7,1,5,14322.0
8064,10013,HDAC6,0,259,
10468,79644,SRD5A3,1,2,15757.0
10747,79974,CPED1,1,1,1350.0
10967,319101,KRT73,1,17,3209.0
13200,51377,UCHL5,0,219,
14321,151507,MSL3P1,1,3,17891.0
15900,22926,ATF6,1,32,528.0
17529,57787,MARK4,0,61,
18060,25913,POT1,0,215,
18332,26270,FBXO6,0,622,
18873,780851,SNORD3A,1,1,19864.0
