Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
3712,4591,,1,98,2755.0
647,778,,1,2,24.0
2441,2997,,0,68,
2059,2534,,0,410,
4622,5682,,0,275,
17039,57120,,0,102,
3986,4914,,0,1965,
10643,79843,,0,62,
2712,3312,,0,600,
5657,6925,,1,295,12414.0
8347,10342,,0,175,
287,351,,0,2132,
3363,4099,,1,19,12952.0
4004,4935,,1,3,13881.0
293,358,,0,107,
20518,30813,,1,10,14242.0
1065,1280,,0,45,
2475,3035,,1,120,9384.0
6446,50485,,1,7,3735.0
8879,10985,,0,234,
1076,1291,,0,17,
4150,5119,,1,54,4858.0
3897,4804,,0,59,
1082,1297,,1,9,6.0
5947,7275,,1,10,7245.0
5180,6386,,0,332,
1086,1301,,1,2,14420.0
1221,1457,,0,615,
8646,10686,,1,3,8034.0
1223,1459,,0,341,
4553,5597,,0,282,
16335,23390,,0,237,
5969,7299,,1,8,13155.0
18003,25836,,1,36,3260.0
11990,147687,,0,134,
1499,1806,,1,15,5199.0
4956,6117,,0,494,
4957,6118,,0,471,
4958,6119,,0,399,
3426,4171,,0,918,
1083,1298,,1,9,9.0
1765,2130,,0,698,
5713,7003,,1,32,11773.0
3561,4343,,0,1178,
4970,6133,,0,257,
13803,84914,,0,108,
1084,1299,,1,3,1.0
5885,7189,,0,552,
8467,10482,,0,1153,
4158,5130,,1,26,5727.0
1385,1656,,0,134,
5994,7329,,0,502,
6654,8338,,0,103,
