Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,FUS,0,354,
6145,7511,XPNPEP1,0,71,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
4102,5062,PAK2,0,154,
6159,7528,YY1,0,172,
6163,7532,YWHAG,0,542,
6164,7533,YWHAH,0,343,
6165,7534,YWHAZ,0,662,
4118,5079,PAX5,0,56,
2073,2551,GABPA,0,39,
6180,6720,SREBF1,0,72,
8234,10213,PSMD14,0,120,
10286,24144,TFIP11,0,382,
4143,5108,PCM1,0,269,
4144,5110,PCMT1,0,115,
4145,5111,PCNA,0,390,
51,58,ACTA1,0,200,
52,59,ACTA2,0,95,
20538,30844,EHD4,0,40,
2115,2597,GAPDH,0,304,
16453,23521,RPL13A,0,273,
2125,2618,GART,0,67,
2130,2623,GATA1,0,109,
2131,2624,GATA2,0,63,
3428,4173,MCM4,0,164,
18529,92140,MTDH,0,25,
1378,1649,DDIT3,0,85,
5527,6778,STAT6,0,80,
2152,2648,KAT2A,0,135,
20589,3213,HOXB3,0,3,
2408,2959,GTF2B,0,148,
8211,10188,TNK2,0,94,
117,142,PARP1,0,286,
20,25,ABL1,0,389,
4218,5198,PFAS,0,75,
2069,2547,XRCC6,0,285,
2070,2548,GAA,0,32,
4096,5053,PAH,1,16,11583.0
137,162,AP1B1,0,93,
4256,5245,PHB,0,356,
4259,5250,SLC25A3,0,311,
16551,23633,KPNA6,0,81,
168,207,AKT1,0,378,
4266,5257,PHKB,0,21,
8363,10363,HMG20A,0,87,
8364,10365,KLF2,0,10,
8368,10370,CITED2,0,22,
1736,2091,FBL,0,387,
8375,10381,TUBB3,0,121,
16580,1879,EBF1,0,14,
8393,10401,PIAS3,0,69,
10442,79612,NAA16,0,17,
8395,10403,NDC80,0,94,
4300,5295,PIK3R1,0,307,
4305,5300,PIN1,0,309,
8409,10419,PRMT5,0,360,
4319,5315,PKM,0,194,
2272,2801,GOLGA2,0,455,
8421,10432,RBM14,0,117,
4329,5325,PLAGL1,0,13,
6378,7874,USP7,0,313,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
16624,23741,EID1,0,27,
242,302,ANXA2,0,200,
723,861,RUNX1,0,102,
4344,5340,PLG,0,68,
20730,96764,TGS1,0,33,
6398,7913,DEK,0,83,
6401,7917,BAG6,0,302,
267,328,APEX1,0,111,
386,468,ATF4,0,89,
8465,10480,EIF3M,0,106,
8467,10482,NXF1,0,1153,
18712,26958,COPG2,0,39,
18713,26959,HBP1,0,32,
10529,79711,IPO4,0,121,
2338,2885,GRB2,0,1081,
8483,10498,CARM1,0,96,
8484,10499,NCOA2,0,103,
2342,2889,RAPGEF1,0,33,
10289,116988,AGAP3,0,7,
18728,26986,PABPC1,0,504,
6444,7994,KAT6A,0,50,
8493,10514,MYBBP1A,0,253,
10543,79726,WDR59,0,14,
8500,10521,DDX17,0,290,
8503,10524,KAT5,0,265,
2361,2908,NR3C1,0,242,
8510,10533,ATG7,0,52,
10566,79753,SNIP1,0,98,
330,401,PHOX2A,0,14,
334,405,ARNT,0,60,
335,406,ARNTL,0,38,
18768,27044,SND1,0,91,
6481,8061,FOSL1,0,50,
4442,5468,PPARG,0,167,
4443,5469,MED1,0,124,
8195,10165,SLC25A13,0,96,
2405,2956,MSH6,0,87,
6503,8092,ALX1,0,18,
8552,10579,TACC2,0,28,
2411,2962,GTF2F1,0,122,
4460,5495,PPM1B,0,61,
2418,2969,GTF2I,0,149,
2422,2975,GTF3C1,0,189,
2423,2976,GTF3C2,0,51,
20857,64210,MMS19,0,193,
4477,5515,PPP2CA,0,262,
8578,10606,PAICS,0,100,
388,471,ATIC,0,75,
395,478,ATP1A3,0,78,
8588,10616,RBCK1,0,93,
8259,10241,CALCOCO2,0,202,
4787,5886,RAD23A,0,265,
5469,6714,SRC,0,525,
8599,10629,TAF6L,0,38,
2461,3018,HIST1H2BB,0,59,
6560,8202,NCOA3,0,134,
18852,27161,AGO2,0,140,
421,509,ATP5F1C,0,194,
4520,5562,PRKAA1,0,181,
4525,5567,PRKACB,0,217,
8623,10657,KHDRBS1,0,191,
8627,10661,KLF1,0,22,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
4536,5580,PRKCD,0,234,
6586,8243,SMC1A,0,148,
8636,10672,GNA13,0,57,
4547,5591,PRKDC,0,312,
2500,3065,HDAC1,0,611,
2501,3066,HDAC2,0,387,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
14072,3313,HSPA9,0,264,
6613,8289,ARID1A,0,87,
6614,8290,HIST3H3,0,254,
2524,3091,HIF1A,0,182,
4581,5629,PROX1,0,20,
2534,3105,HLA-A,0,104,
8687,10743,RAI1,1,24,1782.0
502,602,BCL3,0,52,
503,604,BCL6,0,158,
10745,145508,CEP128,0,278,
1176,1406,CRX,0,107,
16896,56945,MRPS22,0,211,
12803,55161,TMEM33,0,81,
2567,3146,HMGB1,0,114,
6665,8349,HIST2H2BE,0,207,
6666,8350,HIST1H3A,0,309,
3427,4172,MCM3,0,128,
526,636,BICD1,0,17,
6675,8359,HIST1H4A,0,181,
537,648,BMI1,0,399,
2588,3172,HNF4A,0,106,
6686,8370,HIST2H4A,0,84,
4640,5700,PSMC1,0,147,
4644,5705,PSMC5,0,202,
8741,10811,NOXA1,0,54,
4646,5707,PSMD1,0,135,
4648,5709,PSMD3,0,180,
2606,3192,HNRNPU,0,691,
6838,8565,YARS,0,59,
561,672,BRCA1,0,609,
4659,5721,PSME2,0,65,
8761,10847,SRCAP,0,73,
8762,10848,PPP1R13L,0,29,
16957,24253,,0,49,
2622,3211,HOXB1,0,13,
2623,3212,HOXB2,0,12,
8768,10856,RUVBL2,0,367,
2625,3214,HOXB4,0,8,
2627,3216,HOXB6,0,18,
2628,3217,HOXB7,0,18,
2630,3219,HOXB9,0,81,
8779,10869,USP19,0,72,
590,708,C1QBP,0,235,
16975,155348,,0,124,
