Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
53,60,ACTB,0,466,
77,98,ACYP2,1,13,14557.0
118,143,PARP4,1,9,11879.0
287,351,APP,0,2132,
384,466,ATF1,1,40,1134.0
561,672,BRCA1,0,609,
679,815,CAMK2A,0,167,
682,818,CAMK2G,0,101,
861,1017,CDK2,0,892,
968,1143,CHRNB4,1,7,15311.0
988,1173,AP2M1,0,229,
1022,1213,CLTC,0,355,
1160,1387,CREBBP,0,400,
1221,1457,CSNK2A1,0,615,
1223,1459,CSNK2A2,0,341,
1224,1460,CSNK2B,0,305,
1259,1499,CTNNB1,0,395,
1439,1739,DLG1,0,96,
1620,1956,EGFR,0,926,
1687,2033,EP300,0,547,
1717,2063,NR2F6,0,33,
1741,2099,ESR1,1,789,991.0
2048,2521,FUS,0,354,
2115,2597,GAPDH,0,304,
2272,2801,GOLGA2,0,455,
2343,2890,GRIA1,1,45,163.0
2718,3320,HSP90AA1,0,900,
3043,3725,JUN,0,408,
3044,3726,JUNB,0,66,
3354,4088,SMAD3,0,417,
3355,4089,SMAD4,0,302,
3844,4734,NEDD4,0,317,
4463,5499,PPP1CA,0,356,
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
4526,5568,PRKACG,0,158,
4546,5590,PRKCZ,0,229,
5180,6386,SDCBP,0,332,
5464,6709,SPTAN1,0,197,
5487,6733,SRPK2,0,460,
5994,7329,UBE2I,0,502,
6147,7514,XPO1,0,1256,
7133,8906,AP1G2,1,21,10633.0
7406,9252,RPS6KA5,0,94,
7568,9456,HOMER1,0,56,
7573,9463,PICK1,0,404,
8019,9961,MVP,0,90,
8063,10011,SRA1,0,49,
8367,10369,CACNG2,0,23,
13042,51196,PLCE1,1,46,14951.0
13458,84441,MAML2,1,10,10953.0
14104,85461,TANC1,1,22,971.0
15161,151126,ZNF385B,1,2,8772.0
15236,284252,KCTD1,1,25,6754.0
15430,55093,WDYHV1,0,307,
15996,23028,KDM1A,0,374,
16091,55898,UNC45A,0,82,
16367,23426,GRIP1,0,61,
17137,221079,ARL5B,1,10,14768.0
20239,29994,BAZ2B,1,21,12475.0
20742,162333,MARCH10,1,8,4135.0
