Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
20,25,ABL1,0,389,
53,60,ACTB,0,466,
103,126,ADH1C,1,30,6631.0
168,207,AKT1,0,378,
287,351,APP,0,2132,
338,409,ARRB2,0,366,
435,525,ATP6V1B1,0,97,
498,598,BCL2L1,0,112,
561,672,BRCA1,0,609,
669,801,CALM1,0,524,
679,815,CAMK2A,0,167,
685,821,CANX,0,208,
698,834,CASP1,0,63,
700,836,CASP3,0,183,
705,841,CASP8,0,196,
827,983,CDK1,0,415,
861,1017,CDK2,0,892,
863,1019,CDK4,0,203,
864,1020,CDK5,0,163,
865,1021,CDK6,0,160,
940,1114,CHGB,0,34,
1158,1385,CREB1,0,198,
1160,1387,CREBBP,0,400,
1216,1452,CSNK1A1,0,141,
1221,1457,CSNK2A1,0,615,
1259,1499,CTNNB1,0,395,
1290,1537,CYC1,0,146,
1355,1621,DBH,1,14,10108.0
1384,1655,DDX5,0,449,
1620,1956,EGFR,0,926,
1653,1994,ELAVL1,0,1866,
1687,2033,EP300,0,547,
1750,2110,ETFDH,0,65,
1765,2130,EWSR1,0,698,
2069,2547,XRCC6,0,285,
2136,2629,GBA,1,52,819.0
2382,2932,GSK3B,0,362,
2604,3190,HNRNPK,0,367,
2703,3303,HSPA1A,0,353,
2708,3308,HSPA4,0,366,
2712,3312,HSPA8,0,600,
2718,3320,HSP90AA1,0,900,
2724,3329,HSPD1,0,379,
3397,4137,MAPT,1,135,487.0
3426,4171,MCM2,0,918,
3446,4193,MDM2,0,470,
3469,4223,MEOX2,0,687,
3513,4287,ATXN3,1,103,318.0
3561,4343,MOV10,0,1178,
3594,6197,RPS6KA3,0,89,
3654,4513,MT-CO2,0,69,
3659,4519,MT-CYB,0,73,
3671,4535,MT-ND1,1,83,4488.0
3672,4536,MT-ND2,0,63,
3675,4539,MT-ND4L,0,54,
3677,4541,MT-ND6,0,56,
3729,4609,MYC,0,583,
3778,4666,NACA,0,58,
3805,4694,NDUFA1,0,60,
3806,4695,NDUFA2,0,110,
3807,4696,NDUFA3,0,61,
3808,4697,NDUFA4,0,107,
3809,4698,NDUFA5,0,72,
3811,4700,NDUFA6,0,62,
3812,4701,NDUFA7,0,119,
3813,4702,NDUFA8,0,80,
3815,4704,NDUFA9,0,97,
3816,4705,NDUFA10,0,89,
3817,4706,NDUFAB1,0,87,
3818,4707,NDUFB1,0,58,
3819,4708,NDUFB2,0,58,
3820,4709,NDUFB3,0,58,
3821,4710,NDUFB4,0,79,
3822,4711,NDUFB5,0,75,
3823,4712,NDUFB6,0,67,
3824,4713,NDUFB7,0,75,
3825,4714,NDUFB8,0,92,
3826,4715,NDUFB9,0,95,
3827,4716,NDUFB10,0,77,
3828,4717,NDUFC1,0,52,
3829,4718,NDUFC2,0,59,
3830,4719,NDUFS1,0,114,
3831,4720,NDUFS2,0,90,
3833,4722,NDUFS3,0,106,
3834,4723,NDUFV1,0,108,
3835,4724,NDUFS4,0,97,
3836,4725,NDUFS5,0,80,
3837,4726,NDUFS6,0,85,
3839,4728,NDUFS8,0,89,
3840,4729,NDUFV2,1,86,7038.0
