Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
495,595,CCND1,0,112,
561,672,BRCA1,0,609,
669,801,CALM1,0,524,
672,805,CALM2,0,174,
719,857,CAV1,0,220,
841,997,CDC34,0,73,
856,1012,CDH13,1,15,188.0
861,1017,CDK2,0,892,
863,1019,CDK4,0,203,
869,1025,CDK9,0,247,
892,1051,CEBPB,0,123,
1160,1387,CREBBP,0,400,
1197,1432,MAPK14,0,329,
1221,1457,CSNK2A1,0,615,
1259,1499,CTNNB1,0,395,
1653,1994,ELAVL1,0,1866,
1687,2033,EP300,0,547,
1779,2146,EZH2,0,284,
1957,2353,FOS,0,259,
2047,2520,GAST,1,11,2259.0
2152,2648,KAT2A,0,135,
2361,2908,NR3C1,0,242,
2382,2932,GSK3B,0,362,
2500,3065,HDAC1,0,611,
2517,3082,HGF,1,19,4001.0
2582,3164,NR4A1,0,134,
2678,3276,PRMT1,0,175,
2703,3303,HSPA1A,0,353,
2708,3308,HSPA4,0,366,
2712,3312,HSPA8,0,600,
2718,3320,HSP90AA1,0,900,
2722,3326,HSP90AB1,0,543,
2881,3551,IKBKB,0,224,
2905,3576,CXCL8,1,22,327.0
3043,3725,JUN,0,408,
3354,4088,SMAD3,0,417,
3425,4170,MCL1,1,75,2117.0
3446,4193,MDM2,0,470,
3467,4221,MEN1,0,73,
3469,4223,MEOX2,0,687,
3844,4734,NEDD4,0,317,
3874,4776,NFATC4,0,28,
3884,4790,NFKB1,0,277,
3887,4793,NFKBIB,0,111,
4043,4988,OPRM1,0,77,
4145,5111,PCNA,0,390,
4305,5300,PIN1,0,309,
4371,5371,PML,0,237,
4426,5449,POU1F1,0,24,
4442,5468,PPARG,1,167,68.0
4520,5562,PRKAA1,0,181,
4534,5578,PRKCA,0,395,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4555,5599,MAPK8,0,256,
4558,5602,MAPK10,0,107,
4644,5705,PSMC5,0,202,
4646,5707,PSMD1,0,135,
4677,5743,PTGS2,1,47,15840.0
4859,5970,RELA,1,419,14470.0
5052,6233,RPS27A,0,304,
5072,6256,RXRA,0,156,
5073,6257,RXRB,0,82,
5074,6258,RXRG,0,36,
5152,6352,CCL5,0,47,
5177,6382,SDC1,0,26,
5207,6421,SFPQ,0,234,
5243,203068,TUBB,0,361,
5321,6548,SLC9A1,1,43,2906.0
5432,6667,SP1,0,441,
5502,6750,SST,1,7,10156.0
5527,6778,STAT6,0,80,
5620,6885,MAP3K7,0,183,
5657,6925,TCF4,0,295,
5855,7157,TP53,0,1001,
5981,7316,UBC,0,1647,
5994,7329,UBE2I,0,502,
6147,7514,XPO1,0,1256,
6160,7529,YWHAB,0,398,
6163,7532,YWHAG,0,542,
6378,7874,USP7,0,313,
6560,8202,NCOA3,0,134,
6583,8239,USP9X,0,139,
6741,8454,CUL1,0,763,
6828,8554,PIAS1,0,191,
6904,8648,NCOA1,0,122,
7077,8841,HDAC3,0,238,
7088,8854,ALDH1A2,1,41,14649.0
7089,8856,NR1I2,1,38,548.0
7165,8945,BTRC,0,353,
7208,9020,MAP3K14,0,154,
7406,9252,RPS6KA5,0,94,
7452,9314,KLF4,0,38,
7461,9325,TRIP4,0,53,
7560,9448,MAP4K4,0,69,
7698,9611,NCOR1,0,179,
7699,9612,NCOR2,0,136,
8442,10456,HAX1,0,131,
8484,10499,NCOA2,0,103,
8503,10524,KAT5,0,265,
8797,10891,PPARGC1A,0,75,
8881,10987,COPS5,0,828,
9158,11331,PHB2,0,325,
13190,51366,UBR5,0,136,
15612,55294,FBXW7,0,182,
16022,23054,NCOA6,0,102,
16241,23291,FBXW11,0,403,
16318,23373,CRTC1,1,12,863.0
16604,56475,RPRM,1,47,11082.0
20917,64324,NSD1,0,41,
21129,64714,PDIA2,0,30,
