Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
4356,5354,,1,35,1836.0
8838,10939,,1,55,6628.0
18332,26270,,0,622,
7959,9895,,1,5,13756.0
1197,1432,,0,329,
2193,2697,,1,47,7891.0
3986,4914,,0,1965,
4119,5080,,0,156,
1176,1406,,0,107,
3844,4734,,0,317,
21148,64750,,0,187,
413,498,,0,213,
287,351,,0,2132,
7586,9477,,0,126,
3363,4099,,1,19,1587.0
2724,3329,,0,379,
12838,83737,,0,162,
15260,54902,,1,38,9886.0
685,821,,0,208,
8881,10987,,0,828,
1714,2060,,0,161,
5428,6663,,1,39,3184.0
4407,5428,,1,8,7616.0
5432,6667,,0,441,
1588,1910,,1,9,2057.0
9019,11152,,1,12,12853.0
9129,11281,,0,141,
3777,4665,,0,84,
3561,4343,,0,1178,
16073,23111,,1,40,595.0
719,857,,0,220,
3043,3725,,0,408,
3414,4155,,0,103,
2136,2629,,1,52,3123.0
5668,6938,,0,104,
5981,7316,,0,1647,
4579,5626,,0,367,
13158,51324,,1,139,9813.0
16744,56704,,0,40,
10857,80125,,0,155,
7409,9255,,1,67,3709.0
1653,1994,,0,1866,
15478,55149,,1,16,9789.0
4855,5966,,0,389,
5880,7184,,0,171,
8196,10166,,1,8,9261.0
