Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,FUS,0,354,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
341,412,STS,0,25,
4780,5879,RAC1,0,269,
8202,10174,SORBS3,0,156,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
6164,7533,YWHAH,0,343,
6165,7534,YWHAZ,0,662,
11662,81609,SNX27,0,20,
20505,653361,NCF1,0,49,
34,39,ACAT2,0,67,
6180,6720,SREBF1,0,72,
18476,26524,LATS2,0,158,
20526,30827,CXXC1,0,39,
53,60,ACTB,0,466,
5471,6716,SRD5A2,0,21,
16444,23512,SUZ12,0,338,
8254,10236,HNRNPR,0,273,
8256,10238,DCAF7,0,62,
2115,2597,GAPDH,0,304,
16453,23521,RPL13A,0,273,
16454,23522,KAT6B,0,66,
4450,5478,PPIA,0,116,
6225,6732,SRPK1,0,349,
2130,2623,GATA1,0,109,
2131,2624,GATA2,0,63,
2132,2625,GATA3,0,42,
2133,2626,GATA4,1,36,120.0
4185,5159,PDGFRB,0,111,
8287,10273,STUB1,0,258,
4795,5894,RAF1,0,209,
4196,5170,PDPK1,0,108,
7573,9463,PICK1,0,404,
8211,10188,TNK2,0,94,
8212,10189,ALYREF,0,252,
2171,2670,GFAP,0,110,
4458,5493,PPL,0,73,
129,154,ADRB2,0,276,
4227,5208,PFKFB2,0,36,
4801,5901,RAN,0,253,
10378,51478,HSD17B7,0,33,
16523,23598,PATZ1,0,90,
706,842,CASP9,0,60,
4463,5499,PPP1CA,0,356,
158,190,NR0B1,1,16,66.0
4256,5245,PHB,0,356,
161,196,AHR,0,49,
162,197,AHSG,0,19,
4259,5250,SLC25A3,0,311,
168,207,AKT1,1,378,1372.0
169,208,AKT2,1,129,1530.0
4275,5268,SERPINB5,0,56,
16073,23111,SPART,0,40,
8376,10382,TUBB4A,0,103,
8377,10383,TUBB4B,0,154,
187,226,ALDOA,0,141,
18624,343069,HNRNPCL1,0,31,
2243,2771,GNAI2,0,209,
8391,10399,RACK1,0,286,
2248,2776,GNAQ,0,89,
4298,5293,PIK3CD,0,25,
4300,5295,PIK3R1,0,307,
4301,5296,PIK3R2,0,144,
8403,10413,YAP1,0,137,
6359,7846,TUBA1A,0,399,
10457,79632,FAM184A,0,11,
2267,2796,GNRH1,1,7,59.0
8412,10422,UBAC1,0,55,
2269,2798,GNRHR,1,10,2983.0
4319,5315,PKM,0,194,
2278,5929,RBBP5,0,114,
16616,154796,AMOT,0,133,
6378,7874,USP7,0,313,
237,292,SLC25A5,0,335,
10481,79657,RPAP3,0,77,
242,302,ANXA2,0,200,
4339,5335,PLCG1,0,279,
4100,5058,PAK1,0,161,
6403,7919,DDX39B,0,225,
6406,7923,HSD17B8,0,39,
270,331,XIAP,0,164,
273,334,APLP2,0,45,
8467,10482,NXF1,0,1153,
18478,26528,DAZAP1,0,80,
2327,2869,GRK5,0,183,
8477,10492,SYNCRIP,0,459,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
8484,10499,NCOA2,0,103,
2341,2888,GRB14,0,25,
12584,50628,GEMIN4,0,273,
301,367,AR,1,301,2278.0
18737,26999,CYFIP2,0,46,
8500,10521,DDX17,0,290,
8503,10524,KAT5,0,265,
4409,5430,POLR2A,0,345,
4410,5431,POLR2B,0,133,
8507,10528,NOP56,0,256,
4413,5434,POLR2E,0,126,
6465,8031,NCOA4,0,31,
3467,4221,MEN1,1,73,689.0
18758,27033,ZBTB32,0,53,
6471,728937,RPS26P25,0,201,
4428,5451,POU2F1,0,107,
2381,2931,GSK3A,0,95,
2382,2932,GSK3B,0,362,
18767,27043,PELP1,0,178,
2384,2934,GSN,0,88,
337,408,ARRB1,0,314,
