Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
5764,7057,THBS1,0,54,
20230,29984,RHOD,0,24,
4745,5830,PEX5,1,100,10290.0
7820,9742,IFT140,1,8,10115.0
3352,4086,SMAD1,0,186,
1170,1398,CRK,0,377,
8467,10482,NXF1,0,1153,
1943,2335,FN1,0,792,
2712,3312,HSPA8,0,600,
3353,4087,SMAD2,0,394,
539,650,BMP2,0,24,
3357,4091,SMAD6,0,51,
2718,3320,HSP90AA1,0,900,
544,655,BMP7,0,48,
546,657,BMPR1A,0,49,
7579,9469,CHST3,1,10,10490.0
5657,6925,TCF4,0,295,
1065,1280,COL2A1,1,45,21.0
1095,1311,COMP,1,10,192.0
3539,4318,MMP9,1,39,320.0
2722,3326,HSP90AB1,0,543,
722,860,RUNX2,1,63,677.0
1082,1297,COL9A1,0,9,
2879,3549,IHH,1,4,2805.0
4932,6473,SHOX,1,6,12693.0
5191,6399,TRAPPC2,1,39,6406.0
3405,4146,MATN1,0,7,
3407,4148,MATN3,1,11,726.0
976,1152,CKB,0,83,
1874,2252,FGF7,0,13,
547,658,BMPR1B,1,122,890.0
3543,4322,MMP13,0,11,
1883,2261,FGFR3,1,58,1018.0
8287,10273,STUB1,0,258,
11236,57154,SMURF1,0,390,
5523,6774,STAT3,0,292,
14802,54187,NANS,1,38,20630.0
5747,7040,TGFB1,0,110,
1653,1994,ELAVL1,0,1866,
18041,25886,POC1A,1,89,3703.0
4220,5201,PFDN1,0,104,
