Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
42,48,ACO1,1,23,7151.0
53,60,ACTB,0,466,
269,330,BIRC3,0,87,
287,351,APP,0,2132,
306,373,TRIM23,0,265,
313,382,ARF6,0,143,
481,580,BARD1,0,282,
495,595,CCND1,0,112,
503,604,BCL6,0,158,
537,648,BMI1,0,399,
561,672,BRCA1,0,609,
572,686,BTD,1,13,4191.0
590,708,C1QBP,0,235,
669,801,CALM1,0,524,
861,1017,CDK2,0,892,
870,1026,CDKN1A,0,312,
972,1147,CHUK,0,219,
1160,1387,CREBBP,0,400,
1196,1431,CS,1,35,696.0
1221,1457,CSNK2A1,0,615,
1263,1503,CTPS1,0,75,
1383,1654,DDX3X,0,379,
1626,1962,EHHADH,0,113,
1653,1994,ELAVL1,0,1866,
1667,2010,EMD,0,225,
1680,2023,ENO1,0,361,
1687,2033,EP300,0,547,
1736,2091,FBL,0,387,
1741,2099,ESR1,0,789,
2069,2547,XRCC6,0,285,
2338,2885,GRB2,0,1081,
2457,68549,,0,54,
2526,3093,UBE2K,0,107,
2535,3106,HLA-B,0,333,
2594,3178,HNRNPA1,0,701,
2600,3185,HNRNPF,0,374,
2708,3308,HSPA4,0,366,
2709,3309,HSPA5,0,517,
2710,3310,HSPA6,0,81,
2714,3315,HSPB1,0,435,
2718,3320,HSP90AA1,0,900,
2722,3326,HSP90AB1,0,543,
2724,3329,HSPD1,0,379,
2785,3419,IDH3A,0,54,
2881,3551,IKBKB,0,224,
2936,3608,ILF2,0,451,
2937,3609,ILF3,0,463,
3036,3717,JAK2,0,136,
3141,3837,KPNB1,0,340,
3217,3921,RPSA,0,276,
3422,4163,MCC,0,306,
3426,4171,MCM2,0,918,
3446,4193,MDM2,0,470,
3493,4255,MGMT,1,75,3297.0
3561,4343,MOV10,0,1178,
3601,4436,MSH2,0,132,
3712,4591,TRIM37,0,98,
3802,4691,NCL,0,438,
3885,4791,NFKB2,0,194,
3929,4843,NOS2,1,155,15912.0
3986,4914,NTRK1,0,1965,
4110,5071,PRKN,0,426,
4145,5111,PCNA,0,390,
4168,5141,PDE4A,1,32,1992.0
4415,5436,POLR2G,0,106,
4416,5437,POLR2H,0,98,
4420,5441,POLR2L,0,96,
4498,5537,PPP6C,0,61,
4524,5566,PRKACA,0,420,
4534,5578,PRKCA,0,395,
4547,5591,PRKDC,0,312,
4551,5595,MAPK3,0,349,
4622,5682,PSMA1,0,275,
4625,5685,PSMA4,0,119,
4669,5733,PTGER3,0,115,
4722,5799,PTPRN2,1,7,893.0
4780,5879,RAC1,0,269,
4787,5886,RAD23A,0,265,
4805,5906,RAP1A,0,85,
4847,5955,RCN2,0,60,
4855,5966,REL,1,389,1653.0
4868,5980,REV3L,1,12,17571.0
4916,6045,RNF2,0,756,
4964,6125,RPL5,0,282,
4966,6128,RPL6,0,408,
4967,6129,RPL7,0,365,
4988,6156,RPL30,0,238,
4992,6160,RPL31,0,277,
5005,6176,RPLP1,0,253,
5016,6188,RPS3,0,395,
5017,6189,RPS3A,0,395,
5018,6191,RPS4X,0,360,
5033,6207,RPS13,0,350,
5036,6210,RPS15A,0,333,
5040,6218,RPS17,0,174,
5043,6222,RPS18,0,306,
5050,6231,RPS26,1,151,2081.0
5052,6233,RPS27A,0,304,
5254,6472,SHMT2,0,455,
5277,6500,SKP1,0,251,
5355,6586,SLIT3,1,2,4521.0
5432,6667,SP1,0,441,
5469,6714,SRC,0,525,
5523,6774,STAT3,0,292,
5548,6773,STAT2,1,46,19324.0
5653,6921,ELOC,0,153,
5655,6923,ELOB,0,123,
5656,6924,ELOA,1,84,8231.0
5724,7014,TERF2,0,267,
5792,7087,ICAM5,1,22,6613.0
5828,7124,TNF,0,142,
5832,7128,TNFAIP3,1,88,812.0
5835,7132,TNFRSF1A,0,219,
5855,7157,TP53,0,1001,
5885,7189,TRAF6,0,552,
5950,7278,TUBA3C,0,76,
5978,7311,UBA52,0,293,
5980,7314,UBB,0,256,
5981,7316,UBC,0,1647,
5986,7321,UBE2D1,0,278,
5987,7322,UBE2D2,0,257,
5988,7323,UBE2D3,0,229,
5999,7334,UBE2N,0,166,
6035,7375,USP4,0,88,
6147,7514,XPO1,0,1256,
6153,7520,XRCC5,0,233,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
6165,7534,YWHAZ,0,662,
6267,7704,ZBTB16,0,166,
6294,55905,RNF114,1,45,10390.0
6484,8065,CUL5,0,482,
6582,8237,USP11,0,135,
6599,8266,UBL4A,0,306,
6614,8290,HIST3H3,0,254,
6669,8353,HIST1H3E,0,240,
6792,8517,IKBKG,0,465,
6848,8575,PRKRA,1,61,1632.0
6916,8661,EIF3A,0,133,
6932,8678,BECN1,0,87,
6977,8726,EED,0,483,
7213,9025,RNF8,0,87,
7227,9045,RPL14,0,370,
7243,9063,PIAS2,0,204,
7349,9184,BUB3,0,77,
7379,9218,VAPA,0,224,
7480,9349,RPL23,0,396,
7633,9531,BAG3,0,493,
7726,9641,IKBKE,0,392,
7740,9656,MDC1,0,196,
7893,9820,CUL7,0,649,
7915,9844,ELMO1,1,20,7011.0
7937,9869,SETDB1,0,161,
7986,9924,PAN2,0,343,
7989,9927,MFN2,1,15,1626.0
8065,10014,HDAC5,0,370,
8066,10015,PDCD6IP,0,142,
8081,10036,CHAF1A,0,120,
8112,10075,HUWE1,0,461,
8144,10111,RAD50,1,119,12958.0
8327,10318,TNIP1,0,124,
8445,10459,MAD2L2,0,63,
8467,10482,NXF1,0,1153,
8588,10616,RBCK1,0,93,
8856,10959,TMED2,0,42,
8867,10971,YWHAQ,0,464,
8875,10980,COPS6,0,321,
8929,11043,MID2,0,242,
9038,11171,STRAP,0,103,
9064,11200,CHEK2,0,113,
9065,11201,POLI,1,22,3903.0
10196,79155,TNIP2,0,29,
10297,51455,REV1,0,27,
10870,80143,SIKE1,0,35,
11438,51752,ERAP1,1,14,2506.0
11815,81890,QTRT1,1,17,16074.0
11949,16554,,0,24,
12805,149233,IL23R,1,5,7199.0
12991,51142,CHCHD2,0,41,
13065,55770,EXOC2,1,33,3393.0
13214,84162,KIAA1109,1,3,4143.0
13355,51547,SIRT7,0,666,
13415,51619,UBE2D4,0,106,
13524,51755,CDK12,0,159,
13656,84708,LNX1,0,497,
14063,90134,KCNH7,1,1,20071.0
14072,3313,HSPA9,0,264,
14224,23586,DDX58,1,49,8168.0
15260,54902,TTC19,0,38,
15279,54922,RASIP1,1,22,7465.0
15325,54972,TMEM132A,0,51,
15413,55072,RNF31,0,62,
15853,55646,LYAR,0,232,
16008,23040,MYT1L,1,5,16004.0
16031,55832,CAND1,0,700,
16056,55858,TMEM165,0,20,
16115,55922,NKRF,0,40,
16271,23322,RPGRIP1L,0,151,
16349,23405,DICER1,0,223,
17073,57159,TRIM54,0,206,
17311,57506,MAVS,0,73,
17751,353135,LCE1E,1,61,15352.0
18029,25873,RPL36,0,187,
18278,91749,MFSD4B,1,5,2968.0
18299,386682,KRTAP10-3,0,478,
18332,26270,FBXO6,0,622,
18629,92345,NAF1,0,71,
18733,26994,RNF11,0,104,
19837,29110,TBK1,0,152,
