Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,,0,354,
12803,55161,,0,81,
16388,23450,,0,489,
16389,23451,,0,446,
8202,10174,,0,156,
7928,9859,,0,180,
4110,5071,,0,426,
4623,5683,,0,152,
6162,7531,,0,426,
4867,5979,,0,65,
20,25,,0,389,
6167,7536,,0,265,
26,31,,0,84,
6002,7337,,0,178,
6917,8662,,0,140,
4640,5700,,0,147,
4643,5704,,0,124,
18980,27336,,0,172,
3110,3801,,0,230,
1576,5777,,0,123,
4649,5710,,0,202,
8234,10213,,0,120,
13355,51547,,0,666,
1572,1891,,0,75,
10286,24144,,0,382,
4143,5108,,0,269,
15920,22948,,0,173,
10289,116988,,0,7,
18982,27339,,0,274,
15412,69253,,0,60,
4622,5682,,0,275,
16444,23512,,0,338,
20185,29927,,0,69,
4704,5781,,0,175,
66,86,,0,155,
21060,10763,,0,61,
3141,3837,,0,340,
9060,11196,,0,43,
3146,3842,,0,147,
8375,10381,,0,121,
4450,5478,,0,116,
4686,5756,,0,56,
2969,3646,,0,169,
2130,2623,,0,109,
6739,8452,,0,1228,
1620,1956,,0,926,
526,636,,0,17,
4694,5770,,0,142,
15448,55114,,0,50,
19033,27436,,0,16,
13406,51608,,0,61,
5216,6430,,0,220,
14945,54468,,0,15,
16487,23557,,0,70,
617,738,,0,28,
6251,7681,,1,160,8183.0
15470,55140,,0,39,
18543,387082,,0,80,
10354,79446,,0,31,
15987,55787,,0,41,
13428,51637,,0,84,
1653,1994,,0,1866,
2678,3276,,0,175,
3191,3895,,0,54,
6776,8500,,0,68,
2493,3054,,0,121,
16422,56257,,0,186,
5247,6464,,0,277,
1472,1778,,0,194,
7298,9126,,0,144,
1643,1981,,0,124,
7300,9128,,0,227,
7301,9129,,0,281,
7303,9131,,1,92,653.0
7817,9738,,0,70,
7307,9135,,0,83,
2701,3301,,0,175,
2703,3303,,0,353,
18712,26958,,0,39,
4755,22820,,0,73,
7317,9146,,0,355,
13462,51678,,0,40,
17560,140710,,0,35,
4250,5236,,0,62,
669,801,,0,524,
2718,3320,,0,900,
16031,55832,,0,700,
3745,4627,,0,343,
3782,4670,,0,400,
4266,5257,,0,21,
12487,115992,,0,49,
3757,4641,,0,196,
8837,10938,,0,68,
8881,10987,,0,828,
18098,25959,,0,190,
3765,4650,,0,21,
15543,55218,,0,6,
2957,3631,,0,11,
4541,5585,,0,116,
8891,10999,,0,14,
13500,51726,,0,86,
4554,5598,,0,111,
3264,3977,,1,28,2250.0
3803,4692,,1,64,4776.0
18123,91526,,0,22,
1221,1457,,0,615,
5318,55704,,0,69,
1223,1459,,0,341,
1224,1460,,0,305,
7369,9208,,0,28,
8567,10594,,0,294,
3788,4677,,0,59,
1741,2099,,0,789,
2937,3609,,0,463,
4644,5705,,0,202,
5329,22938,,0,291,
3283,4000,,0,258,
1098,1314,,0,209,
213,267,,0,113,
15575,55250,,0,33,
729,867,,0,276,
3802,4691,,0,438,
8411,10421,,0,194,
5855,7157,,0,1001,
4319,5315,,0,194,
2272,2801,,0,455,
1249,1487,,0,171,
1147,1374,,0,57,
4646,5707,,0,135,
5815,7111,,0,52,
2280,2810,,0,290,
6378,7874,,0,313,
1259,1499,,0,395,
8941,11060,,0,124,
10481,79657,,0,77,
3826,4715,,0,95,
4339,5335,,0,279,
3830,4719,,0,114,
19181,60493,,0,31,
5369,6602,,0,205,
4859,5970,,0,419,
455,547,,0,38,
4864,5976,,0,240,
6401,7917,,0,302,
7426,9276,,0,70,
18179,26058,,0,68,
6916,8661,,0,133,
13061,83987,,0,547,
6918,8663,,0,142,
6919,8664,,0,142,
3336,4067,,0,269,
6921,8666,,0,62,
6922,8667,,0,84,
6923,8668,,0,164,
5391,6624,,0,71,
2200,2705,,1,24,2446.0
8465,10480,,0,106,
1748,2108,,0,83,
2606,3192,,0,691,
8409,10419,,0,360,
4376,5378,,0,57,
1668,2011,,0,103,
1688,2034,,0,116,
4655,5717,,0,147,
5404,6638,,1,53,18680.0
7898,9826,,0,34,
18206,26092,,0,56,
287,351,,0,2132,
2338,2885,,0,1081,
8483,10498,,0,96,
8185,10155,,0,256,
5926,7251,,0,215,
561,672,,0,609,
12584,50628,,0,273,
6023,7360,,0,55,
3890,4796,,0,33,
10543,79726,,0,14,
18225,26121,,0,283,
7986,9924,,0,343,
719,857,,0,220,
6793,8518,,1,74,3919.0
4916,6045,,0,756,
19771,28988,,0,53,
5948,7276,,0,60,
4925,6059,,0,243,
9023,11156,,0,102,
5953,7283,,0,255,
8002,9943,,0,40,
6982,8732,,0,11,
9031,11164,,0,43,
842,998,,0,305,
2382,2932,,0,362,
18767,27043,,0,178,
2386,2936,,0,44,
3923,4836,,0,79,
6484,8065,,0,482,
5974,7307,,0,348,
3897,4804,,0,59,
5980,7314,,0,256,
6493,8079,,0,41,
