Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
53,60,ACTB,0,466,
274,335,APOA1,0,102,
287,351,APP,0,2132,
729,867,CBL,0,276,
861,1017,CDK2,0,892,
911,1072,CFL1,1,166,484.0
915,1080,CFTR,0,324,
945,1119,CHKA,1,12,27.0
1004,1191,CLU,0,123,
1168,1396,CRIP1,0,41,
1620,1956,EGFR,0,926,
1680,2023,ENO1,0,361,
1885,2263,FGFR2,1,50,2598.0
1943,2335,FN1,0,792,
2059,2534,FYN,0,410,
2338,2885,GRB2,0,1081,
2997,3676,ITGA4,0,529,
3236,3945,LDHB,0,157,
3426,4171,MCM2,0,918,
3469,4223,MEOX2,0,687,
3649,4507,MTAP,0,53,
3757,4641,MYO1C,0,196,
3986,4914,NTRK1,0,1965,
4116,5077,PAX3,1,34,6846.0
4144,5110,PCMT1,1,115,451.0
4158,5130,PCYT1A,1,26,24.0
4183,5156,PDGFRA,1,65,424.0
4300,5295,PIK3R1,0,307,
4339,5335,PLCG1,0,279,
4423,5444,PON1,1,3,3023.0
4553,5597,MAPK6,0,282,
4664,5728,PTEN,0,246,
4859,5970,RELA,0,419,
5026,6199,RPS6KB2,0,207,
5148,6347,CCL2,1,31,11147.0
5309,22934,RPIA,0,43,
5412,6647,SOD1,0,199,
5469,6714,SRC,0,525,
5521,6772,STAT1,0,225,
5523,6774,STAT3,0,292,
5525,6776,STAT5A,0,106,
5526,6777,STAT5B,0,82,
5723,7013,TERF1,0,323,
5791,7086,TKT,0,154,
5868,7171,TPM4,0,92,
5981,7316,UBC,0,1647,
6065,7412,VCAM1,0,446,
6163,7532,YWHAG,0,542,
7578,9468,PCYT1B,0,11,
7893,9820,CUL7,0,649,
8104,10063,COX17,0,35,
8163,10131,TRAP1,0,117,
9219,160287,LDHAL6A,0,46,
13200,51377,UCHL5,0,219,
17006,57085,AGTRAP,0,121,
17120,57216,VANGL2,1,14,10917.0
17995,25828,TXN2,1,94,4594.0
18060,25913,POT1,0,215,
18323,26260,FBXO25,0,193,
20830,162466,PHOSPHO1,0,8,
