Node ID,Protein ID,Protein Name,Disease Node,Degree
5,9,NAT1,0,6
20,25,ABL1,0,389
53,60,ACTB,0,466
67,87,ACTN1,0,164
110,134,ADORA1,1,11
129,154,ADRB2,0,276
178,217,ALDH2,0,80
187,226,ALDOA,0,141
195,238,ALK,0,98
197,240,ALOX5,1,31
242,302,ANXA2,0,200
287,351,APP,0,2132
301,367,AR,0,301
307,374,AREG,0,15
313,382,ARF6,0,143
385,467,ATF3,1,63
386,468,ATF4,0,89
482,581,BAX,0,86
502,602,BCL3,0,52
561,672,BRCA1,0,609
599,718,C3,1,49
679,815,CAMK2A,0,167
722,860,RUNX2,0,63
732,871,SERPINH1,1,91
807,960,CD44,0,100
861,1017,CDK2,0,892
869,1025,CDK9,0,247
891,1050,CEBPA,0,132
892,1051,CEBPB,0,123
894,1053,CEBPE,0,62
895,1054,CEBPG,0,32
911,1072,CFL1,0,166
1004,1191,CLU,0,123
1026,1230,CCR1,0,32
1027,1231,,0,13
1028,1232,CCR3,0,22
1030,1234,CCR5,0,49
1034,1238,ACKR2,0,20
1159,1386,ATF2,0,247
1160,1387,CREBBP,0,400
1170,1398,CRK,0,377
1180,1410,CRYAB,0,115
1197,1432,MAPK14,0,329
1221,1457,CSNK2A1,0,615
1378,1649,DDIT3,0,85
1383,1654,DDX3X,0,379
1584,1906,EDN1,1,17
1620,1956,EGFR,0,926
1653,1994,ELAVL1,0,1866
1680,2023,ENO1,0,361
1687,2033,EP300,0,547
1718,2064,ERBB2,0,201
1741,2099,ESR1,0,789
1760,2122,MECOM,0,36
1883,2261,FGFR3,0,58
1894,2274,FHL2,0,187
1943,2335,FN1,0,792
1957,2353,FOS,1,259
1958,2354,FOSB,0,35
1959,2355,FOSL2,0,66
2057,2532,ACKR1,0,8
2059,2534,FYN,0,410
2115,2597,GAPDH,0,304
2131,2624,GATA2,0,63
2243,2771,GNAI2,0,209
2295,2826,CCR10,0,14
2338,2885,GRB2,0,1081
2361,2908,NR3C1,0,242
2372,2920,CXCL2,1,11
2375,2923,PDIA3,0,144
2494,3055,HCK,0,144
2500,3065,HDAC1,0,611
2501,3066,HDAC2,0,387
2524,3091,HIF1A,0,182
2594,3178,HNRNPA1,0,701
2596,3181,HNRNPA2B1,0,333
2599,3184,HNRNPD,0,342
