Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,,0,389
51,58,,0,200
52,59,,0,95
53,60,,0,466
168,207,,0,378
185,224,,0,106
287,351,,0,2132
687,823,,0,110
871,1027,,0,106
1022,1213,,0,355
1164,1392,,1,17
1269,67046,,0,9
1346,1612,,0,63
1653,1994,,0,1866
1741,2099,,0,789
2059,2534,,0,410
2338,2885,,0,1081
2355,2902,,0,67
2357,2904,,1,56
2382,2932,,0,362
2695,3295,,1,72
3441,4188,,0,439
3517,4292,,0,198
3628,4478,,0,148
3854,4747,,0,61
3986,4914,,0,1965
4106,5066,,0,27
4284,5277,,1,11
4339,5335,,0,279
4349,5347,,0,268
4520,5562,,0,181
4534,5578,,0,395
4535,5579,,0,202
4536,5580,,0,234
4537,5581,,0,175
4538,5582,,0,155
4539,5583,,0,121
4540,5584,,0,179
4544,5588,,0,138
4546,5590,,0,229
4550,5594,,0,402
4551,5595,,0,349
4681,5747,,0,200
4892,170302,,1,17
4894,6009,,0,39
5022,6195,,0,115
5129,6326,,1,6
5265,6487,,1,19
5464,6709,,1,197
5466,6711,,0,147
5469,6714,,0,525
5521,6772,,0,225
5529,6780,,0,324
5541,6792,,1,21
5923,7248,,1,119
5924,7249,,1,72
5981,7316,,0,1647
6081,7431,,0,391
6158,7527,,0,4
6160,7529,,0,398
6162,7531,,0,426
6163,7532,,0,542
6164,7533,,0,343
6165,7534,,0,662
6526,8139,,0,197
6630,8312,,0,85
7516,9391,,0,120
8391,10399,,0,286
8634,10670,,0,20
8867,10971,,0,464
10044,13385,,0,274
10733,79959,,0,204
13096,51256,,0,35
13506,51733,,1,18
13550,150094,,1,17
14104,85461,,0,22
14938,54461,,0,58
16079,23118,,0,134
16193,23236,,1,83
16431,23499,,0,74
17323,57520,,0,291
19226,257202,,0,35
20803,64121,,0,26
21518,5443,,1,23
