Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
17921,58508,,0,48,
3073,3759,,1,20,3005.0
5641,6908,,0,243,
6666,8350,,0,309,
5643,6910,,0,10,
21519,163732,,0,11,
4114,5075,,1,2,10374.0
1563,1880,,0,34,
2588,3172,,0,106,
4647,5708,,0,250,
8744,10815,,1,40,196.0
8968,11091,,0,226,
11316,51715,,1,4,322.0
15931,55728,,0,22,
7740,9656,,0,196,
7741,9657,,0,213,
15945,22976,,0,266,
16460,23528,,0,56,
7249,9070,,0,96,
2133,2626,,1,36,39.0
2134,2627,,1,16,761.0
5724,7014,,0,267,
5729,7020,,1,98,8.0
5731,7022,,0,21,
1653,1994,,0,1866,
15996,23028,,0,374,
1160,1387,,0,400,
1169,1397,,0,22,
19628,126961,,0,117,
2197,2702,,1,7,15780.0
16022,23054,,0,102,
1687,2033,,0,547,
5272,6495,,1,24,4433.0
2714,3315,,0,435,
5793,7088,,0,142,
10915,80209,,0,12,
18085,25942,,0,254,
7452,9314,,0,38,
3244,3954,,1,14,11808.0
8368,10370,,1,22,1541.0
1221,1457,,0,615,
1741,2099,,0,789,
2772,3397,,0,51,
2773,3398,,0,74,
4822,5925,,0,257,
1244,1482,,1,28,11.0
5855,7157,,0,1001,
1249,1487,,1,171,339.0
1250,1488,,0,149,
6884,6899,,1,2,7765.0
1765,2130,,0,698,
2278,5929,,0,114,
231,286,,1,21,42.0
1259,1499,,0,395,
1772,2138,,1,10,7247.0
4855,5966,,0,389,
15610,55291,,0,77,
15612,55294,,0,182,
11008,80335,,0,58,
2774,3399,,0,59,
263,324,,0,301,
13064,51222,,0,47,
11020,51621,,0,14,
301,367,,0,301,
17692,221937,,0,82,
3359,4093,,0,132,
2338,2885,,0,1081,
14627,53834,,1,2,6.0
561,672,,0,609,
16682,23834,,0,19,
2861,3516,,0,149,
5422,6657,,0,351,
5432,6667,,0,441,
6111,7468,,1,54,6987.0
19777,28996,,0,79,
1862,2239,,1,16,7105.0
1869,2247,,0,42,
3408,4149,,0,154,
1336,1602,,0,31,
4443,5469,,0,124,
861,1017,,0,892,
6498,8085,,1,44,12041.0
5477,6722,,0,111,
16444,23512,,0,338,
5994,7329,,0,502,
5779,7074,,0,46,
13174,51343,,0,135,
3446,4193,,0,470,
2935,3607,,0,115,
1915,2304,,0,78,
1927,2316,,0,359,
7563,9451,,1,25,49.0
3469,4223,,0,687,
3986,4914,,0,1965,
18323,26260,,0,193,
7064,8826,,0,284,
11687,2719,,1,10,6.0
6057,7403,,1,28,187.0
4524,5566,,0,420,
15793,55584,,0,69,
151,182,,1,12,580.0
2499,3064,,0,205,
2500,3065,,0,611,
2501,3066,,0,387,
4550,5594,,0,402,
4551,5595,,0,349,
16329,23384,,1,54,5003.0
7633,9531,,0,493,
16850,56893,,0,193,
6614,8290,,0,254,
5593,6857,,0,45,
3039,3720,,0,20,
3043,3725,,0,408,
16357,23414,,1,18,8026.0
7147,8924,,0,224,
5523,6774,,0,292,
503,604,,0,158,
