Node ID,Protein ID,Protein Name,Disease Node,Degree
1286,67068,,0,15
3153,167691,LCA5,0,115
4143,5108,PCM1,0,269
5707,6993,DYNLT1,0,136
7820,9742,IFT140,1,8
9018,11151,CORO1A,0,44
10483,79659,DYNC2H1,1,22
10613,79809,TTC21B,1,2
11138,89891,WDR34,1,20
13760,84866,TMEM25,0,77
14794,119710,C11orf74,0,10
15293,153241,CEP120,1,93
15420,55081,IFT57,0,53
15446,55112,WDR60,1,9
15965,55764,IFT122,0,12
16241,23291,FBXW11,0,403
16592,56455,,0,67
17356,57560,IFT80,1,6
17500,57728,WDR19,1,3
18256,26160,IFT172,1,7
