Node ID,Protein ID,Protein Name,Disease Node,Degree
287,351,APP,0,2132
481,580,BARD1,0,282
1022,1213,CLTC,0,355
1249,1487,CTBP1,0,171
1371,1642,DDB1,0,382
1549,1859,DYRK1A,1,76
2700,3300,DNAJB2,0,43
3096,3785,KCNQ2,1,8
3354,4088,SMAD3,0,417
3848,4738,NEDD8,0,325
3986,4914,NTRK1,0,1965
4530,5573,PRKAR1A,0,123
4730,5813,PURA,1,38
4822,5925,RB1,0,257
5028,6202,RPS8,0,448
5126,6323,SCN1A,1,75
5129,6326,SCN2A,1,6
5240,6456,SH3GL2,0,80
5981,7316,UBC,0,1647
6068,7415,VCP,0,610
6147,7514,XPO1,0,1256
6160,7529,YWHAB,0,398
6163,7532,YWHAG,0,542
6529,271,AMPD2,1,17
6739,8452,CUL3,0,1228
6741,8454,CUL1,0,763
6817,8543,LMO4,0,135
7025,8785,MATN4,1,10
7939,9871,SEC24D,1,28
8537,10564,ARFGEF2,1,32
8550,10577,NPC2,1,14
9414,51133,KCTD3,1,26
11084,113246,C12orf57,1,13
12801,116461,TSEN15,1,27
13147,84080,ENKD1,0,177
15055,54617,INO80,1,35
15125,284111,SLC13A5,1,17
15430,55093,WDYHV1,0,307
16275,23327,NEDD4L,0,192
16988,57062,DDX24,0,132
18074,25930,PTPN23,1,40
18433,93627,TBCK,1,4
19379,93649,MYOCD,1,18
19792,127343,DMBX1,1,94
20251,30011,SH3KBP1,0,292
