Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
13061,83987,,0,547,
1927,2316,,1,359,2222.0
2059,2534,,0,410,
5521,6772,,0,225,
3986,4914,,0,1965,
15893,22919,,0,177,
7579,9469,,1,10,13794.0
669,801,,0,524,
2338,2885,,0,1081,
13355,51547,,0,666,
1197,1432,,0,329,
4147,5116,,1,64,7687.0
16308,23363,,0,619,
2619,3207,,1,8,12775.0
1086,1301,,1,2,12447.0
15807,22832,,0,140,
12992,51143,,0,47,
4932,6473,,1,6,13499.0
4425,5447,,1,38,10639.0
4300,5295,,0,307,
3543,4322,,1,11,11564.0
3544,4323,,0,38,
1885,2263,,1,50,5260.0
5856,7158,,0,175,
7525,9401,,1,22,10010.0
4339,5335,,0,279,
6165,7534,,0,662,
