Node ID,Protein ID,Protein Name,Disease Node,Degree
6,10,,1,24
287,351,,0,2132
389,472,,0,218
525,635,,1,17
861,1017,,0,892
1202,1437,,1,21
1295,1544,,1,30
1330,1595,,0,48
1545,1855,,0,72
1741,2099,,0,789
1952,2348,,1,14
1954,2350,,1,1
2220,2735,,0,66
2221,2736,,0,13
2222,2737,,1,29
2500,3065,,0,611
2535,3106,,0,333
2722,3326,,0,543
2817,3458,,1,11
2831,3480,,0,93
2956,3630,,1,35
3352,4086,,0,186
3353,4087,,0,394
3354,4088,,0,417
3355,4089,,0,302
3382,200728,,0,401
3422,4163,,0,306
3426,4171,,0,918
3469,4223,,0,687
3662,4522,,1,96
3664,4524,,1,16
3682,4548,,0,34
3935,4852,,0,16
3962,4886,,1,4
3986,4914,,0,1965
4116,5077,,1,34
4145,5111,,0,390
4233,5214,,0,90
4547,5591,,0,312
4600,5652,,1,2
4637,5697,,1,5
4669,5733,,0,115
4822,5925,,0,257
4859,5970,,0,419
4916,6045,,0,756
5004,6175,,0,344
5059,6240,,1,43
5148,6347,,1,31
5252,6470,,0,63
5254,6472,,0,455
5255,55692,,0,112
5274,6497,,1,123
5432,6667,,0,441
5476,6721,,0,113
5968,7298,,0,77
5981,7316,,0,1647
6163,7532,,0,542
6175,7546,,1,10
6739,8452,,0,1228
7893,9820,,0,649
8185,10155,,0,256
8270,10253,,0,130
8409,10419,,0,360
8620,10653,,1,102
8729,10797,,0,34
9873,285216,,0,16
10171,85416,,1,1
10793,80025,,0,25
11779,81839,,1,24
13061,83987,,0,547
13099,51259,,0,244
13192,51368,,0,46
13511,51738,,1,12
13871,23043,,0,127
15991,55791,,0,161
16241,23291,,0,403
16454,23522,,0,66
17120,57216,,1,14
17555,57822,,1,10
17870,27443,,1,6
18053,25902,,0,49
18332,26270,,0,622
18728,26986,,0,504
20227,29979,,0,283
