Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
8707,10768,AHCYL1,0,153,
13320,51512,GTSE1,0,129,
6147,7514,XPO1,0,1256,
8216,10195,ALG3,1,11,680.0
537,648,BMI1,0,399,
1563,1880,GPR183,0,34,
8735,10804,GJB6,1,3,14021.0
547,658,BMPR1B,0,122,
7717,9632,SEC24C,0,70,
4647,5708,PSMD2,0,250,
4651,5713,PSMD7,0,121,
7725,9640,ZNF592,1,15,81.0
1885,2263,FGFR2,1,50,451.0
3633,4487,MSX1,1,26,7121.0
15415,55075,UACA,0,40,
15420,55081,IFT57,0,53,
9278,51085,MLXIPL,1,7,7747.0
64,55650,PIGV,1,1,2067.0
14915,54433,GAR1,0,80,
8271,10254,STAM2,0,74,
6761,8481,OFD1,1,274,3148.0
8814,10910,SUGT1,0,89,
7799,9719,ADAMTSL2,1,1,40.0
18041,25886,POC1A,1,89,8992.0
2687,134359,POC5,0,70,
1665,2006,ELN,1,25,8707.0
4763,5862,RAB2A,0,114,
2722,3326,HSP90AB1,0,543,
12974,51122,COMMD2,0,26,
14511,20826,,0,46,
6326,7798,LUZP1,0,69,
5303,104831,,0,40,
4284,5277,PIGA,1,11,13091.0
18629,92345,NAF1,0,71,
1223,1459,CSNK2A2,0,341,
4305,5300,PIN1,0,309,
6867,8607,RUVBL1,0,279,
6359,7846,TUBA1A,0,399,
16091,55898,UNC45A,0,82,
5855,7157,TP53,0,1001,
5857,7159,TP53BP2,0,184,
6883,8626,TP63,1,143,4298.0
748,892,CCNC,0,119,
10481,79657,RPAP3,0,77,
5885,7189,TRAF6,0,552,
3844,4734,NEDD4,0,317,
13061,83987,CCDC8,0,547,
861,1017,CDK2,0,892,
3353,4087,SMAD2,0,394,
8477,10492,SYNCRIP,0,459,
1822,2192,FBLN1,0,75,
2338,2885,GRB2,0,1081,
10544,79727,LIN28A,0,85,
7986,9924,PAN2,0,343,
8504,10525,HYOU1,0,80,
1759,2121,EVC,1,2,47.0
14654,152185,SPICE1,0,157,
2879,3549,IHH,1,4,12755.0
1862,2239,GPC4,1,16,12826.0
1869,2247,FGF2,0,42,
5981,7316,UBC,0,1647,
19808,29079,MED4,0,368,
5994,7329,UBE2I,0,502,
1901,2288,FKBP4,0,88,
8052,389421,LIN28B,0,34,
6005,7341,SUMO1,0,258,
15737,55505,NOP10,1,21,14070.0
902,1062,CENPE,0,41,
8589,10617,STAMBP,1,67,2973.0
13710,84790,TUBA1C,0,175,
3986,4914,NTRK1,0,1965,
1943,2335,FN1,0,792,
1436,1736,DKC1,0,101,
413,498,ATP5F1A,0,213,
8095,10054,UBA2,0,85,
14753,54101,RIPK4,1,15,56.0
11687,2719,GPC3,1,10,3637.0
436,526,ATP6V1B2,1,114,3976.0
2999,3678,ITGA5,0,50,
6559,8200,GDF5,1,9,11974.0
15295,54939,COMMD4,0,47,
5569,6829,SUPT5H,0,148,
5060,6241,RRM2,0,57,
8654,10694,CCT8,0,181,
7633,9531,BAG3,0,493,
20434,128866,CHMP4B,0,120,
8673,10726,NUDC,0,89,
17392,57599,WDR48,0,75,
15858,55651,NHP2,1,32,758.0
13300,84260,TCHP,0,80,
1022,1213,CLTC,0,355,
11255,80817,CEP44,0,133,
7165,8945,BTRC,0,353,
3070,3756,KCNH1,1,10,12714.0
