Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,FUS,0,354,
1,2,A2M,0,105,
6147,7514,XPO1,0,1256,
7,12,SERPINA3,0,33,
15020,54557,SGTB,0,182,
2059,2534,FYN,0,410,
4110,5071,PRKN,0,426,
6159,7528,YY1,0,172,
6162,7531,YWHAE,0,426,
4115,5076,PAX2,1,25,561.0
6165,7534,YWHAZ,0,662,
6168,7538,ZFP36,0,71,
20505,653361,NCF1,1,49,359.0
33,38,ACAT1,1,80,11819.0
6180,6720,SREBF1,1,72,14938.0
8232,10211,FLOT1,0,121,
4140,5105,PCK1,0,98,
7858,9782,MATR3,0,313,
4145,5111,PCNA,0,390,
51,58,ACTA1,0,200,
52,59,ACTA2,0,95,
53,60,ACTB,0,466,
60,71,ACTG1,0,187,
65,81,ACTN4,0,153,
4162,5134,PDCD2,0,38,
275,336,APOA2,0,23,
14,19,ABCA1,1,54,107.0
8284,10270,AKAP8,0,69,
8287,10273,STUB1,0,258,
4199,5174,PDZK1,0,37,
2152,2648,KAT2A,0,135,
6163,7532,YWHAG,0,542,
117,142,PARP1,0,286,
6267,7704,ZBTB16,0,166,
8327,10318,TNIP1,0,124,
18586,9619,ABCG1,1,8,859.0
4257,136319,MTPN,0,41,
4097,5054,SERPINE1,1,39,63.0
168,207,AKT1,0,378,
5148,6347,CCL2,1,31,582.0
2219,2734,GLG1,0,31,
174,213,ALB,1,200,1356.0
8373,10379,IRF9,0,30,
8376,10382,TUBB4A,0,103,
2242,2770,GNAI1,0,107,
2243,2771,GNAI2,0,209,
16584,23673,STX12,0,98,
2249,2778,GNAS,0,98,
4301,5296,PIK3R2,0,144,
213,267,AMFR,0,113,
8409,10419,PRMT5,0,360,
1147,1374,CPT1A,1,57,315.0
12521,50507,NOX4,1,1,4642.0
6378,7874,USP7,0,313,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
1065,1280,COL2A1,0,45,
4344,5340,PLG,0,68,
2773,3398,ID2,0,74,
8448,10462,CLEC10A,0,25,
6407,170622,COMMD6,0,19,
1751,2113,ETS1,0,127,
274,335,APOA1,0,102,
16659,23786,BCL2L13,0,72,
284,348,APOE,0,70,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
8483,10498,CARM1,0,96,
18732,26993,AKAP8L,0,99,
301,367,AR,0,301,
8503,10524,KAT5,0,265,
2361,2908,NR3C1,0,242,
4416,5437,POLR2H,0,98,
4420,5441,POLR2L,0,96,
10566,79753,SNIP1,0,98,
8519,10542,LAMTOR5,0,54,
4425,5447,POR,0,38,
4428,5451,POU2F1,0,107,
4429,5452,POU2F2,0,31,
2382,2932,GSK3B,0,362,
2384,2934,GSN,0,88,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
4440,5465,PPARA,1,83,1192.0
4442,5468,PPARG,0,167,
4443,5469,MED1,0,124,
18784,92609,TIMM50,0,89,
6502,8091,HMGA2,0,28,
16444,23512,SUZ12,0,338,
6512,8110,DPF3,0,25,
2418,2969,GTF2I,0,149,
16763,56729,RETN,1,6,3098.0
4477,5515,PPP2CA,0,262,
385,467,ATF3,0,63,
389,472,ATM,0,218,
4492,5531,PPP4C,0,71,
400,483,ATP1B3,0,102,
8597,10627,MYL12A,0,66,
6555,8193,DPF1,0,10,
413,498,ATP5F1A,0,213,
6560,8202,NCOA3,0,134,
6572,28991,COMMD5,0,12,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
4536,5580,PRKCD,0,234,
4546,5590,PRKCZ,0,229,
4547,5591,PRKDC,0,312,
2500,3065,HDAC1,0,611,
2501,3066,HDAC2,0,387,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4555,5599,MAPK8,0,256,
4557,5601,MAPK9,0,204,
2510,3075,CFH,0,22,
4559,5603,MAPK13,0,153,
12758,345778,MTX3,0,9,
2519,3084,NRG1,0,96,
6619,8295,TRRAP,0,125,
2536,3107,HLA-C,0,115,
6636,8318,CDC45,0,39,
2542,3113,HLA-DPA1,0,87,
20976,64425,POLR1E,0,60,
502,602,BCL3,0,52,
4654,5716,PSMD10,0,88,
4604,5657,PRTN3,0,17,
2567,3146,HMGB1,0,114,
4524,5566,PRKACA,0,420,
523,633,BGN,0,17,
2574,3156,HMGCR,1,36,17158.0
4624,5684,PSMA3,0,301,
12818,50943,FOXP3,0,77,
8723,10788,IQGAP2,0,45,
2580,3162,HMOX1,1,30,814.0
2582,3164,NR4A1,0,134,
2587,3171,FOXA3,0,48,
2588,3172,HNF4A,0,106,
2594,3178,HNRNPA1,0,701,
2599,3184,HNRNPD,0,342,
4649,5710,PSMD4,0,202,
556,667,DST,0,82,
2606,3192,HNRNPU,0,691,
561,672,BRCA1,0,609,
496,596,BCL2,0,136,
4664,5728,PTEN,0,246,
4666,5730,PTGDS,0,36,
8763,10849,CD3EAP,0,44,
574,688,KLF5,0,62,
8768,10856,RUVBL2,0,367,
4674,5740,PTGIS,0,9,
4676,5742,PTGS1,1,24,9625.0
4677,5743,PTGS2,1,47,1115.0
14929,414899,BLID,0,11,
6738,8451,CUL4A,0,383,
6739,8452,CUL3,0,1228,
6741,8454,CUL1,0,763,
8797,10891,PPARGC1A,0,75,
4704,5781,PTPN11,0,175,
2677,3275,PRMT2,0,60,
2678,3276,PRMT1,0,175,
2817,3458,IFNG,0,11,
2695,3295,HSD17B4,0,72,
6792,8517,IKBKG,0,465,
4745,5830,PEX5,0,100,
2701,3301,DNAJA1,0,175,
2703,3303,HSPA1A,0,353,
2705,3305,HSPA1L,0,163,
659,790,CAD,0,131,
2708,3308,HSPA4,0,366,
2709,3309,HSPA5,0,517,
8854,10956,OS9,0,70,
2712,3312,HSPA8,0,600,
2715,3316,HSPB2,0,123,
669,801,CALM1,0,524,
2718,3320,HSP90AA1,0,900,
672,805,CALM2,0,174,
2722,3326,HSP90AB1,0,543,
8867,10971,YWHAQ,0,464,
14790,54165,DCUN1D1,0,243,
6828,8554,PIAS1,0,191,
12974,51122,COMMD2,0,26,
8879,10985,GCN1,0,234,
8881,10987,COPS5,0,828,
4786,5885,RAD21,0,268,
8883,10989,IMMT,0,271,
8893,11001,SLC27A2,0,43,
12990,51141,INSIG2,0,41,
711,847,CAT,1,66,5944.0
719,857,CAV1,0,220,
6867,8607,RUVBL1,0,279,
4558,5602,MAPK10,0,107,
8918,11030,RBPMS,0,240,
6883,8626,TP63,0,143,
4855,5966,REL,0,389,
6904,8648,NCOA1,0,122,
13050,51206,GP6,0,21,
4859,5970,RELA,1,419,35.0
4860,5971,RELB,0,109,
