Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
10923,80218,,0,30,
16388,23450,,0,489,
12307,115572,,0,63,
6164,7533,,0,343,
2073,2551,,0,39,
4145,5111,,0,390,
4147,5116,,0,64,
53,60,,0,466,
14393,151648,,0,54,
694,830,,0,270,
8267,10250,,0,277,
2129,2622,,0,108,
2130,2623,,0,109,
8548,10575,,0,188,
10334,67849,,0,19,
2405,2956,,0,87,
8288,10274,,0,41,
1382,1653,,0,156,
10349,79441,,0,43,
8306,10294,,0,114,
2193,2697,,1,47,1.0
2198,2703,,1,2,3545.0
151,182,,1,12,15803.0
8347,10342,,0,175,
8358,50814,,0,20,
18601,20843,,0,14,
8363,10363,,0,87,
10418,79583,,0,31,
18613,53615,,0,144,
20679,63922,,0,27,
14548,151963,,0,18,
4312,5308,,1,55,1499.0
6378,7874,,0,313,
12525,50511,,0,6,
4349,5347,,0,268,
4353,5351,,1,45,2398.0
263,324,,0,301,
265,326,,0,94,
8467,10482,,0,1153,
8473,10488,,0,283,
8477,10492,,0,459,
287,351,,0,2132,
2338,2885,,0,1081,
7716,9631,,0,60,
4409,5430,,0,345,
14654,152185,,0,157,
18753,27023,,0,133,
20809,64129,,0,23,
11661,81608,,0,62,
20818,64144,,0,22,
12630,83461,,0,31,
16727,286053,,0,32,
8547,10574,,0,189,
18788,27077,,1,23,12087.0
8549,10576,,0,217,
6506,8099,,0,65,
8565,10592,,0,84,
4475,55831,,0,32,
4477,5515,,0,262,
389,472,,0,218,
18824,27127,,0,6,
8587,10615,,0,83,
12685,83540,,0,46,
6543,8175,,0,234,
10647,79848,,0,59,
8614,10645,,0,32,
434,22931,,1,21,9.0
8629,10664,,0,53,
4534,5578,,0,395,
18871,27185,,0,209,
6586,8243,,1,148,5183.0
4547,5591,,0,312,
2500,3065,,0,611,
2501,3066,,0,387,
8654,10694,,0,181,
12024,149708,,0,8,
482,581,,0,86,
4579,5626,,0,367,
485,22933,,0,64,
8679,10733,,1,67,8494.0
16872,56916,,0,126,
8681,10735,,0,53,
8687,10743,,1,24,1429.0
10745,145508,,0,278,
2570,3149,,1,31,9809.0
6669,8353,,0,240,
8719,10783,,0,151,
6675,8359,,0,181,
18973,27327,,0,61,
4641,5701,,0,162,
4647,5708,,0,250,
2602,3188,,0,192,
557,668,,1,57,8672.0
14894,54386,,0,162,
561,672,,0,609,
563,675,,0,90,
10677,79885,,0,132,
16967,19357,,0,11,
6737,8450,,0,382,
6738,8451,,0,383,
6739,8452,,0,1228,
6740,8453,,0,507,
4694,5770,,0,142,
6748,8463,,0,83,
6752,8467,,0,215,
6760,8480,,0,130,
6761,8481,,0,274,
626,752,,0,74,
14963,54487,,0,64,
8821,10919,,0,160,
2678,3276,,0,175,
10880,80155,,0,48,
659,790,,0,131,
14999,3998,,0,70,
6596,8260,,1,72,4209.0
2714,3315,,0,435,
2715,3316,,0,123,
2718,3320,,0,900,
2730,3339,,1,48,1206.0
8875,10980,,0,321,
8877,10982,,1,39,2809.0
8881,10987,,0,828,
4786,5885,,1,268,87.0
6838,8565,,0,59,
701,837,,0,59,
21184,64793,,0,41,
10945,80254,,0,132,
12999,51150,,0,82,
719,857,,0,220,
4825,5928,,0,261,
4828,5931,,0,230,
6890,8634,,0,17,
760,908,,0,190,
13061,83987,,0,547,
4870,5982,,0,94,
19207,93323,,0,59,
4874,5987,,0,464,
8975,11098,,0,41,
6931,8677,,0,19,
6932,8678,,0,87,
800,66489,,0,248,
13099,51259,,1,244,5555.0
4916,6045,,0,756,
11066,26286,,0,19,
4925,6059,,0,243,
9023,11156,,0,102,
6977,8726,,0,483,
4937,55627,,0,25,
9044,11177,,0,45,
4951,6103,,0,34,
4956,6117,,0,494,
4957,6118,,0,471,
4958,6119,,0,399,
863,1019,,0,203,
868,1024,,0,137,
869,1025,,0,247,
4971,6134,,0,448,
8680,10734,,0,2,
3561,4343,,0,1178,
891,1050,,0,132,
9086,11231,,0,32,
7317,9146,,0,355,
15240,54880,,1,60,975.0
7064,8826,,0,284,
15261,54903,,1,64,6104.0
934,1107,,0,190,
17323,57520,,0,291,
7084,8850,,0,206,
17334,57534,,0,69,
17343,57545,,0,35,
3008,3688,,0,150,
1189,1420,,1,11,99.0
11233,80776,,0,62,
3043,3725,,0,408,
7147,8924,,0,224,
7154,8932,,0,75,
17396,155908,,0,222,
17402,90379,,0,21,
5116,6309,,1,6,9176.0
5117,6310,,0,303,
7181,8975,,0,53,
3105,3796,,0,73,
13355,51547,,0,666,
13356,51548,,0,125,
861,1017,,0,892,
11316,51715,,1,4,4877.0
2911,116870,,0,37,
5180,6386,,0,332,
6666,8350,,0,309,
3141,3837,,0,340,
15430,55093,,0,307,
1099,1315,,0,107,
11348,79031,,0,23,
5207,6421,,0,234,
15458,55125,,0,72,
7284,9112,,0,128,
13431,117178,,0,248,
7298,9126,,1,144,18.0
5254,6472,,0,455,
13461,84445,,0,267,
7321,9150,,1,68,6866.0
1180,1410,,0,115,
1181,1411,,0,25,
1182,1412,,0,28,
1183,1413,,1,3,4.0
1184,1414,,1,12,2.0
1185,1415,,1,11,4088.0
5285,22930,,1,29,2793.0
1190,1421,,1,5,8615.0
1223,1459,,0,341,
1197,1432,,0,329,
1221,1457,,0,615,
8737,10807,,0,56,
5324,55705,,0,123,
7378,9217,,0,139,
7379,9218,,0,224,
7380,9219,,0,171,
17956,25782,,1,24,34.0
3291,4010,,1,19,191.0
5350,72117,,0,31,
13549,84557,,0,122,
1263,1503,,0,75,
15612,55294,,0,182,
2606,3192,,0,691,
3354,4088,,0,417,
3360,4094,,1,24,9337.0
3382,200728,,0,401,
5432,6667,,0,441,
19774,10293,,0,40,
7499,9371,,0,24,
1359,1627,,0,234,
1361,1629,,0,41,
1369,1639,,0,254,
1371,1642,,0,382,
3422,4163,,0,306,
19808,29079,,0,368,
3426,4171,,0,918,
13667,3198,,0,268,
3428,4173,,0,164,
7525,9401,,1,22,4889.0
3430,4175,,0,96,
3431,4176,,0,178,
1388,1660,,0,529,
19828,29101,,0,31,
3446,4193,,0,470,
7551,9439,,0,177,
3469,4223,,0,687,
11027,113130,,0,62,
9626,12412,,0,150,
8092,10051,,0,66,
3501,200879,,0,49,
7605,9500,,0,177,
3510,4284,,0,19,
3525,4300,,0,49,
4755,22820,,0,73,
7651,1409,,1,22,3722.0
17896,58477,,0,148,
1513,1822,,0,139,
15956,55755,,0,63,
5646,6913,,1,13,3629.0
3601,4436,,0,132,
15894,22920,,0,65,
5656,6924,,0,84,
5661,6929,,0,208,
15963,22994,,0,105,
1572,1891,,0,75,
1575,1894,,0,158,
9768,373156,,0,111,
5724,7014,,0,267,
7722,9637,,0,21,
7723,9638,,0,62,
5679,6950,,0,289,
15920,22948,,0,173,
6068,7415,,0,610,
15937,55735,,0,46,
15945,22976,,0,266,
5707,6993,,0,136,
18003,25836,,1,36,1795.0
1620,1956,,0,926,
5723,7013,,0,323,
15964,22995,,0,109,
