Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
8193,10163,WASF2,0,43,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
8202,10174,SORBS3,0,156,
5463,6708,SPTA1,0,41,
14,19,ABCA1,0,54,
15,20,ABCA2,0,21,
8208,10180,RBM6,0,23,
5464,6709,SPTAN1,0,197,
8211,10188,TNK2,0,94,
16404,23468,CBX5,0,198,
22,27,ABL2,0,52,
16407,23473,CAPN7,0,24,
8217,10196,PRMT3,0,45,
26,31,ACACA,0,84,
8220,337879,KRTAP8-1,0,70,
8223,337882,KRTAP19-1,0,34,
33,38,ACAT1,0,80,
34,39,ACAT2,0,67,
16419,56254,RNF20,0,83,
16422,56257,MEPCE,0,186,
8231,10210,TOPORS,0,58,
41,47,ACLY,0,74,
46,52,ACP1,0,48,
51,58,ACTA1,0,200,
53,60,ACTB,0,466,
59,70,ACTC1,0,65,
16444,23512,SUZ12,0,338,
61,72,ACTG2,0,123,
8254,10236,HNRNPR,0,273,
8256,10238,DCAF7,0,62,
16449,23517,MTREX,0,252,
67,87,ACTN1,0,164,
68,88,ACTN2,0,105,
16453,23521,RPL13A,0,273,
70,90,ACVR1,0,121,
8267,10250,SRRM1,0,277,
16462,23530,NNT,0,47,
79,100,ADA,0,32,
81,102,ADAM10,0,27,
82,103,ADAR,0,75,
8277,10262,SF3B4,0,248,
86,108,ADCY2,0,27,
87,109,ADCY3,0,33,
88,111,ADCY5,0,42,
89,112,ADCY6,0,33,
90,113,ADCY7,0,28,
91,114,ADCY8,0,28,
8284,10270,AKAP8,0,69,
8287,10273,STUB1,0,258,
8290,10277,UBE4B,0,79,
8291,10278,EFS,0,39,
8296,10284,SAP18,0,149,
2748,3362,HTR6,0,29,
16490,23560,GTPBP4,0,186,
8301,10289,EIF1B,0,171,
8303,10291,SF3A1,0,291,
8306,10294,DNAJA2,0,114,
16500,56341,PRMT8,0,37,
117,142,PARP1,0,286,
20,25,ABL1,1,389,2022.0
16508,23582,CCNDBP1,0,155,
129,154,ADRB2,0,276,
8214,10193,RNF41,0,64,
8327,10318,TNIP1,0,124,
136,161,AP2A2,0,64,
137,162,AP1B1,0,93,
138,163,AP2B1,0,127,
16523,23598,PATZ1,0,90,
141,166,AES,0,301,
145,174,AFP,0,16,
16530,23607,CD2AP,0,118,
19139,125965,COX6B2,0,18,
16535,23613,ZMYND8,0,56,
16537,23616,SH3BP1,0,24,
159,191,AHCY,0,85,
162,197,AHSG,0,19,
16551,23633,KPNA6,0,81,
168,207,AKT1,0,378,
172,211,ALAS1,0,69,
173,212,ALAS2,1,14,1940.0
174,213,ALB,1,200,6127.0
8367,10369,CACNG2,0,23,
8368,10370,CITED2,0,22,
8372,10376,TUBA1B,0,125,
8375,10381,TUBB3,0,121,
16568,23650,TRIM29,0,105,
8377,10383,TUBB4B,0,154,
187,226,ALDOA,0,141,
188,55655,NLRP2,0,36,
191,231,AKR1B1,0,63,
192,852200,,0,8,
195,238,ALK,0,98,
16580,1879,EBF1,0,14,
8389,10397,NDRG1,0,110,
8225,10204,NUTF2,0,55,
16584,23673,STX12,0,98,
20514,391257,SUMO1P1,0,83,
210,259,AMBP,0,20,
8227,10206,TRIM13,0,25,
213,267,AMFR,0,113,
8409,10419,PRMT5,0,360,
220,274,BIN1,0,70,
221,196883,ADCY4,0,28,
16607,23710,GABARAPL1,0,118,
8416,10426,TUBGCP3,0,144,
228,283,ANG,1,11,157.0
8421,10432,RBM14,0,117,
16616,154796,AMOT,0,133,
8425,10436,EMG1,0,103,
236,291,SLC25A4,0,68,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
8431,10444,ZER1,0,21,
8432,10445,MCRS1,0,145,
241,301,ANXA1,0,169,
242,302,ANXA2,0,200,
8435,10449,ACAA2,0,55,
8437,10451,VAV3,0,24,
8438,10452,TOMM40,0,117,
248,308,ANXA5,0,45,
249,309,ANXA6,0,107,
250,310,ANXA7,0,142,
16637,23760,PITPNB,0,27,
8452,10466,COG5,0,25,
8453,10467,ZNHIT1,0,45,
16647,23770,FKBP8,0,104,
265,326,AIRE,0,94,
266,327,APEH,0,43,
267,328,APEX1,0,111,
268,329,BIRC2,0,142,
269,330,BIRC3,1,87,3138.0
270,331,XIAP,0,164,
271,332,BIRC5,0,44,
8465,10480,EIF3M,0,106,
274,335,APOA1,0,102,
275,336,APOA2,0,23,
277,338,APOB,0,69,
16663,23790,,0,146,
280,344,APOC2,0,6,
281,345,APOC3,0,11,
8477,10492,SYNCRIP,0,459,
286,350,APOH,0,36,
287,351,APP,0,2132,
288,353,APRT,0,36,
289,354,KLK3,0,25,
290,355,FAS,1,121,4356.0
291,356,FASLG,0,108,
8484,10499,NCOA2,0,103,
8492,10513,APPBP2,0,156,
8493,10514,MYBBP1A,0,253,
303,369,ARAF,0,104,
306,373,TRIM23,0,265,
16691,56616,DIABLO,0,54,
8500,10521,DDX17,0,290,
8503,10524,KAT5,0,265,
8504,10525,HYOU1,0,80,
313,382,ARF6,0,143,
8506,10527,IPO7,0,94,
8507,10528,NOP56,0,256,
316,387,RHOA,0,185,
8511,10534,SSSCA1,0,112,
321,392,ARHGAP1,0,48,
16706,56652,TWNK,0,27,
8516,10539,GLRX3,0,116,
325,396,ARHGDIA,0,100,
8518,10541,ANP32B,0,59,
8524,10551,AGR2,0,60,
8525,10552,ARPC1A,0,37,
334,405,ARNT,0,60,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
339,410,ARSA,0,32,
8537,10564,ARFGEF2,0,32,
8538,10565,ARFGEF1,0,32,
8539,10566,AKAP3,0,9,
350,427,ASAH1,0,19,
8545,10572,SIVA1,0,41,
16739,286075,ZNF707,0,61,
8548,10575,CCT4,0,188,
8549,10576,CCT2,0,217,
60,71,ACTG1,0,187,
363,444,ASPH,0,43,
364,445,ASS1,0,92,
372,98758,,0,30,
8567,10594,PRPF8,0,294,
8571,10598,AHSA1,0,167,
8575,10603,SH2B2,0,26,
8578,10606,PAICS,0,100,
388,471,ATIC,0,75,
389,472,ATM,1,218,1525.0
392,475,ATOX1,0,18,
13719,84807,NFKBID,0,39,
398,481,ATP1B1,0,78,
400,483,ATP1B3,0,102,
8594,10623,POLR3C,0,65,
8595,10625,IVNS1ABP,0,75,
404,489,ATP2A3,0,25,
405,490,ATP2B1,0,46,
8602,10632,ATP5MG,0,68,
413,498,ATP5F1A,0,213,
8606,10636,RGS14,0,20,
69,89,ACTN3,0,59,
416,501,ALDH7A1,0,75,
19184,60496,AASDHPPT,0,34,
418,506,ATP5F1B,0,158,
8611,10642,IGF2BP1,0,256,
8612,10643,IGF2BP3,0,293,
421,509,ATP5F1C,0,194,
427,515,ATP5PB,0,100,
8622,10656,KHDRBS3,0,66,
8623,10657,KHDRBS1,0,191,
20552,79589,RNF128,0,19,
435,525,ATP6V1B1,0,97,
436,526,ATP6V1B2,0,114,
9631,83990,BRIP1,0,20,
8636,10672,GNA13,0,57,
446,537,ATP6AP1,0,30,
447,538,ATP7A,1,15,12167.0
448,539,ATP5PO,0,106,
16837,220717,RPLP0P6,0,100,
454,546,ATRX,1,58,2314.0
16845,56888,KCMF1,0,61,
8654,10694,CCT8,0,181,
463,158471,PRUNE2,0,12,
464,558,AXL,0,30,
16850,56893,UBQLN4,0,193,
469,567,B2M,0,36,
16854,56897,WRNIP1,0,33,
472,571,BACH1,0,51,
473,572,BAD,0,70,
474,573,BAG1,0,82,
16859,56902,PNO1,0,62,
481,580,BARD1,0,282,
8674,10728,PTGES3,0,110,
8676,10730,YME1L1,0,38,
16872,56916,SMARCAD1,0,126,
8683,56005,MYDGF,0,17,
495,595,CCND1,1,112,1255.0
496,596,BCL2,1,136,982.0
498,598,BCL2L1,0,112,
502,602,BCL3,0,52,
503,604,BCL6,1,158,1800.0
8698,10755,GIPC1,0,54,
509,613,BCR,1,97,119.0
85,107,ADCY1,0,26,
16896,56945,MRPS22,0,211,
8707,10768,AHCYL1,0,153,
16900,56949,XAB2,0,193,
8710,10772,SRSF10,0,149,
16906,56955,MEPE,0,10,
12838,83737,ITCH,0,162,
8719,10783,NEK6,0,151,
